Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Tight junction_Homo sapiens_hsa04530,1/139,0.6057067762937549,1.0,0,0,1.0818412938821875,0.5423911694883248,TJP2,KEGG_2016
Apoptosis_Homo sapiens_hsa04210,1/140,0.6083471684441114,1.0,0,0,1.074113856068743,0.5338448541830404,DAB2IP,KEGG_2016
Wnt signaling pathway_Homo sapiens_hsa04310,1/142,0.6135754201434601,1.0,0,0,1.0589854918987611,0.5172636748573483,NFATC3,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,1/146,0.6238250082328205,1.0,0,0,1.0299721907508497,0.4860288242521683,NFATC3,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,1/168,0.6755586461014487,1.0,0,0,0.8950948800572861,0.35106991277066313,ADAM17,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,1/169,0.6777344487356344,1.0,0,0,0.8897984606486631,0.3461313665483892,EIF2AK1,KEGG_2016
RNA transport_Homo sapiens_hsa03013,1/172,0.6841753426475188,1.0,0,0,0.8742787200559539,0.3318246593036111,RANBP2,KEGG_2016
Influenza A_Homo sapiens_hsa05164,1/175,0.6904884548498026,1.0,0,0,0.8592910848549947,0.31824363158614344,EIF2AK1,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,1/185,0.7106412355644082,1.0,0,0,0.8128429181060761,0.2776570354463637,EIF2AK1,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,1/199,0.7366850712515404,1.0,0,0,0.7556579891940908,0.2309251444071161,PPP1R12A,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,2/397,0.7443681767412451,1.0,0,0,0.7575614098217837,0.22364690467311102,ARNT2;ARHGEF1,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.8231789590897108,1.0,0,0,0.5828524800373026,0.11341240000565192,NFATC3,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,1/259,0.8243701747183242,1.0,0,0,0.5806020843614829,0.11213493702688213,GIT1,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,1/341,0.8992222002229198,1.0,0,0,0.4409851608493374,0.046843697787342264,SPP1,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,3/1239,0.9904379611780028,1.0,0,0,0.3641063918877096,0.003498351926531704,PLCH1;NME1;TRAK2,KEGG_2016
