Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Adherens junction_Homo sapiens_hsa04520,1/74,0.16936969182663447,1.0,0,0,5.405405405405406,9.598223933017406,ERBB2,KEGG_2016
Peroxisome_Homo sapiens_hsa04146,1/83,0.18794476153579326,1.0,0,0,4.819277108433735,8.055938221418495,PHYH,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,1/87,0.19606909758966404,1.0,0,0,4.597701149425287,7.490979968533419,ERBB2,KEGG_2016
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008,1/89,0.20010134077429026,1.0,0,0,4.4943820224719095,7.231152075926772,REXO2,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,1/89,0.20010134077429026,1.0,0,0,4.4943820224719095,7.231152075926772,ERBB2,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,1/94,0.2100954368002021,1.0,0,0,4.25531914893617,6.639120810840117,IRS1,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,1/103,0.2277773453985499,1.0,0,0,3.883495145631068,5.745190999759117,ERBB2,KEGG_2016
Pyrimidine metabolism_Homo sapiens_hsa00240,1/105,0.23165366154685366,1.0,0,0,3.8095238095238098,5.571473755691552,NT5C3A,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,1/109,0.23934917373986106,1.0,0,0,3.669724770642202,5.24708923027374,IRS1,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,1/120,0.26012446216628154,1.0,0,0,3.333333333333333,4.488650206225545,IRS1,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,1/124,0.2675403902734135,1.0,0,0,3.2258064516129035,4.253176556025354,IRS1,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,1/133,0.28396090387727224,1.0,0,0,3.0075187969924815,3.7862216923345575,IRS1,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,1/139,0.2947069182263765,1.0,0,0,2.8776978417266186,3.515896155469985,IRS1,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,1/151,0.3157269440683073,1.0,0,0,2.649006622516556,3.053980238398419,IRS1,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,1/158,0.3277037968552589,1.0,0,0,2.531645569620253,2.8244180682758646,CTF1,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,1/167,0.34280111726084433,1.0,0,0,2.395209580838324,2.5643229533967844,IRS1,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,1/180,0.3640234091355428,1.0,0,0,2.2222222222222223,2.2456380057807053,ERBB2,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,1/193,0.38457365959084777,1.0,0,0,2.0725388601036268,1.9805594528003363,DNALI1,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,1/202,0.39841806759200604,1.0,0,0,1.98019801980198,1.8222839681553469,ERBB2,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,1/203,0.3999373645428959,1.0,0,0,1.9704433497536944,1.8058075522723092,ERBB2,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,1/265,0.4871391593898299,1.0,0,0,1.5094339622641508,1.085593129787262,CTF1,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,1/341,0.5772243543740008,1.0,0,0,1.1730205278592376,0.6446032363371408,IRS1,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,3/1239,0.6061993815055021,1.0,0,0,0.9685230024213076,0.4847906388767185,NT5C3A;AK1;COASY,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,1/397,0.6334876747200344,1.0,0,0,1.0075566750629723,0.4599644687744256,ERBB2,KEGG_2016
