Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Glioma_Homo sapiens_hsa05214,3/65,0.010895314703193677,0.15961636040178734,0,0,6.5466448445171865,29.587053524713863,PRKCG;BRAF;MTOR,KEGG_2016
Pancreatic cancer_Homo sapiens_hsa05212,3/66,0.01135624066000442,0.15844659587529972,0,0,6.447453255963894,28.871617332523126,CASP9;BRAF;RALGDS,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,4/127,0.012547497721440534,0.1671098560173671,0,0,4.4675266655497845,19.559877223565763,PLXNB3;NFATC2;L1CAM;PLXNA3,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,5/199,0.01350370872877265,0.17202550684914722,0,0,3.563918885206173,15.341925623210864,ATP1A2;BRAF;ATP2B2;ATP2B1;HCN2,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,5/202,0.014324341648806147,0.17487633762917507,0,0,3.510989396812022,14.906941140495642,PRKCG;CCND3;LAMA4;BRAF;ARHGAP35,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,5/203,0.014605173224268232,0.17117263018842369,0,0,3.493693882542012,14.765676143656213,PRKCG;BRAF;ANK1;EIF4B;MTOR,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,4/135,0.015393072539520391,0.1734680866953644,0,0,4.202784344628316,17.54173976722791,PRKCG;NFATC2;PTK2B;BRAF,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,4/139,0.016956366752879468,0.1840079799479142,0,0,4.081840910250524,16.642122132942163,EIF4EBP1;IRS2;BRAF;MTOR,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,5/211,0.016985817606153048,0.1777444485215301,0,0,3.3612315552418406,13.698284231033455,PRKCG;MAGI3;RAPGEF2;BRAF;RALGDS,KEGG_2016
Thyroid cancer_Homo sapiens_hsa05216,2/29,0.01769127812578976,0.17874291347780688,0,0,9.782342871117633,39.468657589668815,TPR;BRAF,KEGG_2016
Wnt signaling pathway_Homo sapiens_hsa04310,4/142,0.018191741342937474,0.17767267378268933,0,0,3.99560483468185,16.009539747283174,PRKCG;CCND3;DVL2;NFATC2,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,4/146,0.01992403315444664,0.1883142488468666,0,0,3.886136209074128,15.21744323220355,PRKCG;CASP9;NFATC2;PTK2B,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,3/89,0.025084374442433555,0.22967880348853226,0,0,4.781257470714798,17.621372980501896,CASP9;BRAF;MTOR,KEGG_2016
African trypanosomiasis_Homo sapiens_hsa05143,2/35,0.02522586688438306,0.22397512112497686,0,0,8.105369807497468,29.82683158867168,PRKCG;LAMA4,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,3/94,0.02887136822538545,0.24880326147170406,0,0,4.5269352648257115,16.0475549741731,EIF4EBP1;IRS2;MTOR,KEGG_2016
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960,2/39,0.03084849978854686,0.25824601251554946,0,0,7.274049827241316,25.303998247199143,PRKCG;ATP1A2,KEGG_2016
Amoebiasis_Homo sapiens_hsa05146,3/100,0.03379285676989191,0.275036306488287,0,0,4.25531914893617,14.414918455306811,PRKCG;LAMA4;HSPB1,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,6/341,0.03402851321273001,0.2694690370629701,0,0,2.495788357147314,8.437153508231617,CASP9;CCND3;LAMA4;EIF4EBP1;EIF4B;MTOR,KEGG_2016
"Phenylalanine, tyrosine and tryptophan biosynthesis_Homo sapiens_hsa00400",1/5,0.034759694175001105,0.2680155366651401,0,0,28.368794326241137,95.29919934216144,GOT2,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,3/103,0.036406637972998264,0.27351653656637154,0,0,4.1313778145011355,13.687271882130945,PRKCG;EIF4EBP1;MTOR,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,3/109,0.04193665162632007,0.3071859731627945,0,0,3.9039625219597895,12.381788381540408,PRKCE;IRS2;MTOR,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,3/114,0.04684875854787155,0.33479722572015524,0,0,3.732736095558044,11.425273494189522,PRKCG;DLGAP1;SHANK2,KEGG_2016
Mineral absorption_Homo sapiens_hsa04978,2/51,0.05026853985666334,0.35068290900005616,0,0,5.56250869141983,16.633991643541826,ATP1A2;ATP2B1,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,3/118,0.05097378013548727,0.3473329669697156,0,0,3.606202668589975,10.733659911470186,PRKCG;PTK2B;ARHGAP35,KEGG_2016
Endometrial cancer_Homo sapiens_hsa05213,2/52,0.052043676538196686,0.34656357331117343,0,0,5.455537370430988,16.124778939010007,CASP9;BRAF,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,3/124,0.05748021490998074,0.3742600659694302,0,0,3.4317089910775564,9.802040078630561,EIF4EBP1;IRS2;MTOR,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,2/55,0.057500675294587064,0.3662543013329132,0,0,5.157962604771115,14.730927592490563,CASP9;BCL2L13,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,5/297,0.0594465200507126,0.3705921356352934,0,0,2.3879456503569982,6.7404021140267085,PRKCG;PRKCE;IRS2;VIM;MTOR,KEGG_2016
Long-term depression_Homo sapiens_hsa04730,2/60,0.06701105778717127,0.40904666524252464,0,0,4.728132387706856,12.77965783266887,PRKCG;BRAF,KEGG_2016
Synaptic vesicle cycle_Homo sapiens_hsa04721,2/63,0.07295003701783259,0.4362114458413255,0,0,4.502983226387482,11.788722263074687,RIMS1;CLTC,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,2/64,0.07496631612208736,0.439302612475432,0,0,4.4326241134751765,11.483671918004694,IRS2;MTOR,KEGG_2016
Long-term potentiation_Homo sapiens_hsa04720,2/66,0.07905169815286604,0.454159756054701,0,0,4.298302170642597,10.907600402096287,PRKCG;BRAF,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,2/67,0.08112011325245924,0.4570806381340491,0,0,4.234148406901662,10.635437040457461,IDH1;MTOR,KEGG_2016
Phospholipase D signaling pathway_Homo sapiens_hsa04072,3/144,0.08179672346908137,0.4521969806875631,0,0,2.955082742316785,7.398103107464178,PTK2B;RALGDS;MTOR,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,2/69,0.08530670128356582,0.4628678421497182,0,0,4.111419467571179,10.120268336788854,CASP9;CCND3,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,3/148,0.08711732735180576,0.4640977620741652,0,0,2.8752156411730883,7.016962273168524,ATP1A2;ATP2B2;ATP2B1,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,2/70,0.08742420964996069,0.4574159540614015,0,0,4.052684903748734,9.876324362286873,IRS2;MTOR,KEGG_2016
Thyroid hormone synthesis_Homo sapiens_hsa04918,2/71,0.08955742420148788,0.4603565840532622,0,0,3.99560483468185,9.640896007415753,PRKCG;ATP1A2,KEGG_2016
Gastric acid secretion_Homo sapiens_hsa04971,2/74,0.0960480951351002,0.4852084805962821,0,0,3.8336208548974513,8.98181415364294,PRKCG;ATP1A2,KEGG_2016
Biosynthesis of amino acids_Homo sapiens_hsa01230,2/74,0.0960480951351002,0.4769846080438028,0,0,3.8336208548974513,8.98181415364294,IDH1;GOT2,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,3/158,0.10103512311929393,0.4933881845658854,0,0,2.6932399676811207,6.173679151459173,PRKCG;NPR2;NFATC2,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,4/255,0.1064148933109389,0.5111403891820507,0,0,2.2250034765679323,4.984919454080427,PRKCG;RAPGEF2;HSPB1;BRAF,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,4/258,0.1098238245242093,0.5190061384773117,0,0,2.1991313431194683,4.857612386274996,CCND3;DVL2;NFATC2;VDAC1,KEGG_2016
Aldosterone synthesis and secretion_Homo sapiens_hsa04925,2/81,0.11168419495026116,0.5194201447686749,0,0,3.5023202871902632,7.677366529865347,PRKCG;PRKCE,KEGG_2016
Phenylalanine metabolism_Homo sapiens_hsa00360,1/17,0.11336545466533628,0.5190012221397428,0,0,8.343763037129747,18.165528299367743,GOT2,KEGG_2016
ECM-receptor interaction_Homo sapiens_hsa04512,2/82,0.1139696694496863,0.5137402022885859,0,0,3.459609064175748,7.513658271738794,LAMA4;GP1BA,KEGG_2016
Insulin secretion_Homo sapiens_hsa04911,2/85,0.12089739058028268,0.5367111430306489,0,0,3.3375052148518978,7.051524755557617,PRKCG;ATP1A2,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,2/86,0.12322947256287548,0.5388990367301868,0,0,3.2986970146792016,6.906505133249293,CASP9;LAMA4,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,2/86,0.12322947256287548,0.5309740508959193,0,0,3.2986970146792016,6.906505133249293,KLC2;PLEKHM2,KEGG_2016
Influenza A_Homo sapiens_hsa05164,3/175,0.12655314026382875,0.537392320250751,0,0,2.4316109422492405,5.026365903676486,CASP9;NXF1;VDAC1,KEGG_2016
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008,2/89,0.1302904525007899,0.5453586083247348,0,0,3.187504980476532,6.496100313158162,NXF1;NMD3,KEGG_2016
Arginine biosynthesis_Homo sapiens_hsa00220,1/20,0.1320025081276732,0.5447427448085668,0,0,7.092198581560284,14.361236564603274,GOT2,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,2/93,0.13984635577495613,0.5690969755841965,0,0,3.0504079920689398,6.000795905656867,PRKCG;PRKCE,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,3/185,0.1425385436845884,0.5721067575285534,0,0,2.3001725129384707,4.481064597699784,NXF1;SRSF1;SRSF8,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,3/187,0.14581391544817834,0.5773442868421117,0,0,2.2755717373990216,4.381440486814149,PREX1;PTK2B;BRAF,KEGG_2016
Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964,1/23,0.15025053224737892,0.5869787459797603,0,0,6.167129201356769,11.689492218077428,ATP1A2,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,2/98,0.1519955832592573,0.5859829723021367,0,0,2.894774931249095,5.453477539623459,PRKCG;ITPKB,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,2/98,0.1519955832592573,0.5783728038306803,0,0,2.894774931249095,5.453477539623459,PRKCG;PRKCE,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,3/193,0.15578619475273628,0.5851968597763042,0,0,2.2048285745783267,4.099373295661429,CASP9;CLTC;VDAC1,KEGG_2016
Melanogenesis_Homo sapiens_hsa04916,2/100,0.15691264939429345,0.5819671680066832,0,0,2.8368794326241136,5.254087948231582,PRKCG;DVL2,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,2/101,0.15938254575493405,0.583738573827446,0,0,2.8087915174496167,5.1581996159733645,PRKCG;RIMS1,KEGG_2016
Collecting duct acid secretion_Homo sapiens_hsa04966,1/27,0.17398998690252826,0.6293711871906268,0,0,5.253480430785396,9.187063451330012,SLC4A1,KEGG_2016
Homologous recombination_Homo sapiens_hsa03440,1/29,0.1856115798261868,0.6632218645008869,0,0,4.8911714355588165,8.237217262271498,NBN,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,2/112,0.1869837339271545,0.6600751089235695,0,0,2.532928064842958,4.247045720004244,PRKCG;BRAF,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,2/113,0.18952678412854385,0.6610874732102778,0,0,2.5105127722337293,4.175547413292252,IDH1;GOT2,KEGG_2016
Citrate cycle (TCA cycle)_Homo sapiens_hsa00020,1/30,0.19136134709440114,0.6596338199842299,0,0,4.728132387706856,7.818400797459584,IDH1,KEGG_2016
Toxoplasmosis_Homo sapiens_hsa05145,2/118,0.20230982187110214,0.6892648582352666,0,0,2.404135112393317,3.8416996873859968,CASP9;LAMA4,KEGG_2016
Propanoate metabolism_Homo sapiens_hsa00640,1/32,0.2027402359055986,0.6827918289694297,0,0,4.4326241134751765,7.073713410645866,BCKDHA,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,2/120,0.2074511905456773,0.6907181685214029,0,0,2.364066193853428,3.7183432464948423,PRKCG;PRKCE,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,2/122,0.21260648047095987,0.6999291997527105,0,0,2.3253110103476344,3.6003077120088194,GP1BA;ARHGAP35,KEGG_2016
SNARE interactions in vesicular transport_Homo sapiens_hsa04130,1/34,0.21396012453609772,0.6965590721008516,0,0,4.171881518564874,6.432897852591072,STX4,KEGG_2016
Lysosome_Homo sapiens_hsa04142,2/123,0.2151889089804158,0.6928609926512288,0,0,2.3064060427838324,3.5431908901983284,CLTC;SUMF1,KEGG_2016
Tyrosine metabolism_Homo sapiens_hsa00350,1/35,0.2195111343775915,0.6990952431808077,0,0,4.052684903748734,6.1452981627543055,GOT2,KEGG_2016
"Alanine, aspartate and glutamate metabolism_Homo sapiens_hsa00250",1/35,0.2195111343775915,0.6915780900283259,0,0,4.052684903748734,6.1452981627543055,GOT2,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,2/133,0.2411489159762397,0.7516663019259389,0,0,2.1329920546045966,3.033841257832459,IRS2;BRAF,KEGG_2016
Spliceosome_Homo sapiens_hsa03040,2/134,0.24375499184038066,0.7517917116761214,0,0,2.117074203450831,2.988444352638357,SRSF1;SRSF8,KEGG_2016
Bladder cancer_Homo sapiens_hsa05219,1/41,0.2520091854416561,0.7691530347333879,0,0,3.459609064175748,4.768343684378837,BRAF,KEGG_2016
Fat digestion and absorption_Homo sapiens_hsa04975,1/41,0.2520091854416561,0.7612236220041777,0,0,3.459609064175748,4.768343684378837,GOT2,KEGG_2016
Apoptosis_Homo sapiens_hsa04210,2/140,0.2594121029612576,0.7755892466086579,0,0,2.026342451874367,2.7342195555542577,CASP9;SPTAN1,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,2/142,0.2646356417731882,0.7832145761570115,0,0,1.997802417340925,2.6558812022648044,NRCAM;L1CAM,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,2/142,0.2646356417731882,0.7753824303954414,0,0,1.997802417340925,2.6558812022648044,CASP9;VDAC1,KEGG_2016
Vasopressin-regulated water reabsorption_Homo sapiens_hsa04962,1/44,0.26775072268596983,0.7767421955147442,0,0,3.2237266279819474,4.247900936655894,STX4,KEGG_2016
Cysteine and methionine metabolism_Homo sapiens_hsa00270,1/45,0.2729244545285779,0.7839888742830718,0,0,3.1520882584712373,4.093176502539598,GOT2,KEGG_2016
Carbohydrate digestion and absorption_Homo sapiens_hsa04973,1/45,0.2729244545285779,0.7763773318143041,0,0,3.1520882584712373,4.093176502539598,ATP1A2,KEGG_2016
"Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280",1/48,0.28822887297507993,0.8120294209778695,0,0,2.955082742316785,3.6761241625921315,BCKDHA,KEGG_2016
Notch signaling pathway_Homo sapiens_hsa04330,1/48,0.28822887297507993,0.8042958074447468,0,0,2.955082742316785,3.6761241625921315,DVL2,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,2/153,0.29334601491125545,0.8108526638584703,0,0,1.8541695638066105,2.273958055829957,CCND3;DVL2,KEGG_2016
Arginine and proline metabolism_Homo sapiens_hsa00330,1/50,0.2982536777952957,0.8167133420002022,0,0,2.8368794326241136,3.4320876222133263,GOT2,KEGG_2016
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014,1/51,0.30321338092448824,0.8226066723229172,0,0,2.781254345709915,3.318922246839162,CASP9,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,2/158,0.3063566036938178,0.8235090356173268,0,0,1.7954933117874137,2.1240784343292143,CCND3;MTOR,KEGG_2016
Glutathione metabolism_Homo sapiens_hsa00480,1/52,0.3081382773251737,0.8207683205115992,0,0,2.727768685215494,3.211147420630272,IDH1,KEGG_2016
Basal cell carcinoma_Homo sapiens_hsa05217,1/55,0.3227065434583053,0.8518289840836347,0,0,2.5789813023855577,2.916858550384591,DVL2,KEGG_2016
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923,1/56,0.3274946217748376,0.8567493230359592,0,0,2.532928064842958,2.8274661755401174,IRS2,KEGG_2016
Viral myocarditis_Homo sapiens_hsa05416,1/59,0.34165812824816816,0.8858923148381705,0,0,2.404135112393317,2.5819080824213776,CASP9,KEGG_2016
Renal cell carcinoma_Homo sapiens_hsa05211,1/66,0.3735649419475233,0.9601274385142484,0,0,2.1491510853212983,2.11619044809968,BRAF,KEGG_2016
Amphetamine addiction_Homo sapiens_hsa05031,1/67,0.37799592351267,0.9630678746888026,0,0,2.117074203450831,2.0596419345373493,PRKCG,KEGG_2016
Inositol phosphate metabolism_Homo sapiens_hsa00562,1/71,0.3954108011625089,0.9987531443156474,0,0,1.997802417340925,1.8536211199008092,ITPKB,KEGG_2016
Bile secretion_Homo sapiens_hsa04976,1/71,0.3954108011625089,0.9902167926548299,0,0,1.997802417340925,1.8536211199008092,ATP1A2,KEGG_2016
Melanoma_Homo sapiens_hsa05218,1/71,0.3954108011625089,0.9818251249204668,0,0,1.997802417340925,1.8536211199008092,BRAF,KEGG_2016
Chronic myeloid leukemia_Homo sapiens_hsa05220,1/73,0.40393581263923134,0.9945646479268471,0,0,1.943068104537064,1.7613898634985945,BRAF,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,1/73,0.40393581263923134,0.9862766091941232,0,0,1.943068104537064,1.7613898634985945,NFATC2,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,2/202,0.4176997160964374,1.0,0,0,1.4043957587248086,1.2260269463691804,HSPB1;VIM,KEGG_2016
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,1/78,0.4247297363770919,1.0,0,0,1.818512456810329,1.5571962661281844,CLTC,KEGG_2016
Cardiac muscle contraction_Homo sapiens_hsa04260,1/78,0.4247297363770919,1.0,0,0,1.818512456810329,1.5571962661281844,ATP1A2,KEGG_2016
Peroxisome_Homo sapiens_hsa04146,1/83,0.444803220471524,1.0,0,0,1.7089635136289842,1.3844711540686336,IDH1,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,2/214,0.4465855237471229,1.0,0,0,1.325644594684165,1.068634393134178,BRAF;ARHGAP35,KEGG_2016
Hematopoietic cell lineage_Homo sapiens_hsa04640,1/88,0.4641810535344269,1.0,0,0,1.6118633139909735,1.2370738254060367,GP1BA,KEGG_2016
Gap junction_Homo sapiens_hsa04540,1/88,0.4641810535344269,1.0,0,0,1.6118633139909735,1.2370738254060367,PRKCG,KEGG_2016
GABAergic synapse_Homo sapiens_hsa04727,1/88,0.4641810535344269,1.0,0,0,1.6118633139909735,1.2370738254060367,PRKCG,KEGG_2016
Protein digestion and absorption_Homo sapiens_hsa04974,1/90,0.4717427952236473,1.0,0,0,1.5760441292356189,1.1841156300961404,ATP1A2,KEGG_2016
mRNA surveillance pathway_Homo sapiens_hsa03015,1/91,0.4754838350131426,1.0,0,0,1.5587249629802822,1.1587910425388868,NXF1,KEGG_2016
GnRH signaling pathway_Homo sapiens_hsa04912,1/91,0.4754838350131426,1.0,0,0,1.5587249629802822,1.1587910425388868,PTK2B,KEGG_2016
Morphine addiction_Homo sapiens_hsa05032,1/91,0.4754838350131426,1.0,0,0,1.5587249629802822,1.1587910425388868,PRKCG,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,2/227,0.4769651259354582,1.0,0,0,1.2497266223013717,0.9251874927521756,PRKCG;RALGDS,KEGG_2016
Circadian entrainment_Homo sapiens_hsa04713,1/95,0.4901867545993988,1.0,0,0,1.4930944382232176,1.064529792690177,PRKCG,KEGG_2016
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914,1/98,0.5009447149953031,1.0,0,0,1.4473874656245476,1.00052038398752,BRAF,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,1/101,0.5114772389628415,1.0,0,0,1.4043957587248086,0.9415802165394548,PRKCE,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,1/104,0.5217890174374662,1.0,0,0,1.363884342607747,0.8871957909942668,NFATC2,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,1/111,0.5450170086864707,1.0,0,0,1.27787361829915,0.7755904111006865,PRKCG,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,1/120,0.5732425000994258,1.0,0,0,1.182033096926714,0.6577381092828092,BRAF,KEGG_2016
Cell cycle_Homo sapiens_hsa04110,1/124,0.5852223654855377,1.0,0,0,1.1439029970258523,0.6128613498437803,CCND3,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,1/129,0.5997286275076782,1.0,0,0,1.0995656715597342,0.5621837523404589,PRKCG,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.6081894034536867,1.0,0,0,1.0745755426606491,0.5343530267457429,NFATC2,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,1/133,0.6109700111062433,1.0,0,0,1.0664960273022983,0.5254704875745343,BRAF,KEGG_2016
Measles_Homo sapiens_hsa05162,1/136,0.6191948141074909,1.0,0,0,1.0429703796412182,0.4999325530779021,CCND3,KEGG_2016
Ubiquitin mediated proteolysis_Homo sapiens_hsa04120,1/137,0.6218978622703296,1.0,0,0,1.0353574571620852,0.491773472376935,UBE2O,KEGG_2016
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550,1/142,0.6351299778207896,1.0,0,0,0.9989012086704624,0.4534268420276902,DVL2,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,1/151,0.6577995105052321,1.0,0,0,0.939364050537786,0.39345741333583256,IRS2,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,1/168,0.6968718834654757,1.0,0,0,0.8443093549476528,0.30492544452956644,CASP9,KEGG_2016
Purine metabolism_Homo sapiens_hsa00230,1/176,0.7136929677239107,1.0,0,0,0.8059316569954869,0.2718427033525649,NPR2,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,1/178,0.7177513350584611,1.0,0,0,0.796876245119133,0.2642697425469295,CASP9,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.7197590466640901,1.0,0,0,0.7924244225207021,0.26057988065558063,BRAF,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,1/205,0.7672611672286821,1.0,0,0,0.6919218128351496,0.18330948328117627,CCND3,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,1/259,0.8418756722784415,1.0,0,0,0.5476601221282072,0.09426486665506993,CLTC,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,4/1239,0.9778793050451252,1.0,0,0,0.457930497598727,0.01024345945300975,BCKDHA;ITPKB;IDH1;GOT2,KEGG_2016
