Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Spliceosome_Homo sapiens_hsa03040,96/134,2.317493756495064e-12,6.172960642300487e-11,0,0,1.7133036241725723,45.90032035187255,TCERG1;RBM25;DDX46;DDX42;HNRNPU;USP39;PQBP1;EFTUD2;SART1;SNRPD2;SNRPD1;SNRNP70;MAGOH;DHX15;DHX16;TXNL4A;CTNNBL1;RBM17;AQR;NCBP1;NCBP2;THOC1;PRPF40B;THOC3;PRPF40A;THOC2;PLRG1;WBP11;CDC40;PRPF4;RBMXL2;RBMXL1;PRPF6;SYF2;PRPF3;SRSF2;SRSF3;SNRNP27;PPIE;SRSF4;SNRPA1;SRSF5;SRSF6;SNRPC;SNRNP200;SRSF7;SLU7;SNRPA;SRSF8;SRSF9;RBM22;DDX5;SF3B2;SF3B3;DHX8;RBM8A;SRSF1;DDX23;PRPF8;PUF60;U2AF2;PCBP1;TRA2B;TRA2A;DHX38;HNRNPA1;SF3B1;SRSF10;SMNDC1;SF3A3;HSPA8;PRPF38B;PPIL1;SF3A1;HNRNPA3;PRPF38A;ALYREF;HSPA6;CDC5L;CWC15;HSPA2;U2SURP;CHERP;HNRNPM;LSM8;XAB2;LSM7;HNRNPK;SNW1;PHF5A;ACIN1;PRPF31;HNRNPC;HNRNPA1L2;RBMX;HSPA1A,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,68/87,4.74106625104236e-12,1.157610342962843e-10,0,0,1.8692076895905747,48.73914013551203,GSK3B;CDKN1A;CDKN1B;ARAF;PIK3CD;CBLB;ELK1;PIK3CG;CRKL;MYC;AKT2;AKT3;NCK2;AKT1;NCK1;PRKCG;MAP2K4;MAP2K1;MAP2K2;PRKCB;GAB1;NRG1;PRKCA;PIK3CA;RAF1;SOS1;SOS2;CRK;SHC4;CAMK2B;SHC2;CAMK2D;SHC3;SHC1;SRC;CAMK2A;PIK3R2;PIK3R1;CBL;EGFR;PIK3R5;MAPK9;NRAS;PAK1;ERBB3;ERBB4;ERBB2;EIF4EBP1;ABL1;ABL2;MAPK1;PLCG1;PAK3;MAP2K7;PAK2;CAMK2G;PAK4;MAPK3;STAT5A;STAT5B;JUN;BAD;BRAF;MTOR;PTK2;RPS6KB1;KRAS;GRB2,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,92/129,1.006258573845502e-11,2.267952016436401e-10,0,0,1.7055561271640405,43.188428165809896,ATF2;GSK3B;GSK3A;CALML5;PPP2R2A;ARRB2;PPP1CB;PPP1CC;PPP3CA;PPP3CB;PPP3CC;PPP2R1A;KIF5C;PPP2R5E;CREB3L1;KIF5B;AKT2;KIF5A;CREB3L2;AKT3;AKT1;PRKACA;PRKACB;SLC18A1;SCN1A;PRKCG;PRKCB;PPP2R5B;PPP2R5A;PRKCA;PPP2R5D;PPP2R5C;FOS;PLCB3;CREB1;PLCB4;PLCB1;CLOCK;PLCB2;CREB5;GRIA1;CAMK2B;GRIA2;CAMK2D;MAOB;ATF6B;MAOA;CAMK2A;CACNA1B;ITPR1;CACNA1A;ITPR2;CACNA1D;ITPR3;CACNA1C;GNAI1;ADCY5;ARNTL;GNAI2;PPP2CA;MAPK9;GRIN2A;GNG3;GNG2;GNG5;GNG4;GNG7;DRD1;CAMK2G;GRIA3;GRIA4;KCNJ6;PPP2R3A;GNG12;MAPK14;GRIN2B;MAPK12;PPP1CA;GNAO1;MAPK11;GNAL;TH;CALY;PPP2R2B;GNB2;GNAQ;GNB1;PPP1R1B;PPP2R2D;GNAS;GNB5;CALM2,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,74/98,1.1456020656885767e-11,2.397581466048236e-10,0,0,1.805816192314544,45.49303472266283,DGKG;PI4K2B;DGKD;CALML5;DGKB;DGKA;MTMR14;INPPL1;PIK3CD;PIK3C2A;PIK3CG;PIK3C2B;PPIP5K1;IMPA1;PPIP5K2;PLCE1;PIP4K2B;PIP4K2C;PRKCG;PRKCB;IPMK;ITPK1;PRKCA;DGKZ;INPP4A;ITPKB;INPP4B;ITPKC;PLCB3;PLCB4;PIK3CA;DGKQ;IMPAD1;ITPKA;PIK3C3;DGKK;PLCB1;PLCB2;PI4K2A;DGKI;DGKH;CDS1;MTMR1;MTMR2;MTMR3;INPP1;ITPR1;ITPR2;ITPR3;PIK3R2;PIK3R1;MTMR4;MTMR6;MTMR7;PIK3R5;MTM1;INPP5A;INPP5D;INPP5E;INPP5J;PIP5K1A;PIP5K1B;PLCG1;PIP5K1C;IP6K1;SYNJ2;PIKFYVE;SYNJ1;PI4KA;PI4KB;PLCD3;CALM2;PLCD1;CDS2,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,108/158,1.2559180693347571e-11,2.4532266287672256e-10,0,0,1.6346868439494635,41.031570227982094,OXTR;CALML5;ELK1;MYLK3;MYLK;PPP1CB;PPP1CC;PRKACA;PRKACB;PRKCG;GUCY1A2;PRKAB2;MAP2K1;MEF2C;MAP2K2;PRKCB;PRKCA;PRKAB1;CACNB1;CACNB2;MYL6;CACNB3;ADCY9;CACNB4;RAF1;NPR2;ITPR1;ITPR2;CACNA1D;ITPR3;PIK3R2;PIK3R1;CACNA1C;PIK3R5;TRPM2;MAP2K5;JUN;NFATC3;NFATC2;NFATC1;EEF2;NFATC4;GNAO1;RCAN1;GNAQ;GNAS;CALM2;RYR2;CDKN1A;PRKAG2;PIK3CD;PRKAG3;PIK3CG;PPP3CA;PPP3CB;EEF2K;PPP3CC;PPP1R12A;CAMK1D;PLA2G4C;PLA2G4A;FOS;PLCB3;PLCB4;PIK3CA;PPP1R12B;PLCB1;PPP1R12C;PLCB2;CAMK1G;CAMK2B;PRKAA1;CAMK2D;PRKAA2;ROCK1;ROCK2;SRC;CAMK2A;ADCY3;ADCY2;ADCY1;ADCY8;ADCY7;EGFR;ADCY6;GNAI1;CAMKK1;ADCY5;GNAI2;CAMKK2;CACNG7;NRAS;CACNG8;MAPK7;MAPK1;CACNG2;CACNG3;CAMK2G;CACNG4;MAPK3;CACNG5;KCNJ4;KCNJ6;NOS3;PPP1CA;CAMK4;KRAS;CAMK1,KEGG_2016
RNA transport_Homo sapiens_hsa03013,115/172,2.542576029907461e-11,4.6560923547680367e-10,0,0,1.5989588692162875,39.00701457898045,CYFIP2;CYFIP1;POP5;EIF4A1;NUP107;NUP188;POP1;GEMIN2;FMR1;POP4;RPP30;PHAX;CASC3;PNN;MAGOH;RPP38;NUP214;NUP210;THOC1;THOC3;THOC2;THOC5;RPP25L;SRRM1;THOC6;NUP93;EEF1A1;CLNS1A;GEMIN4;GEMIN5;NUP98;RPP25;KPNB1;NUP205;POM121;SEH1L;RBM8A;NMD3;AAAS;NUP160;FXR1;FXR2;POM121C;NUP85;TPR;EIF4EBP1;EIF4EBP2;NUP88;EIF4EBP3;SMN1;EIF2B5;EIF2B4;EIF2B3;EIF2B2;NUP155;ALYREF;UPF3B;UPF3A;NUP153;EIF2S2;EIF2S1;SNUPN;EIF2S3;EIF5;RNPS1;EIF4G3;EIF4G2;EIF4G1;NXT2;XPO1;SUMO1;NUP62;XPO5;UPF2;NDC1;EIF5B;UPF1;PRMT5;SEC13;NCBP1;NUP133;NCBP2;ELAC2;ELAC1;SENP2;RANGAP1;NUP50;STRAP;NUP54;PABPC1;EIF4E2;DDX20;NXF1;TGS1;NUP43;PABPC1L2A;RAE1;EIF4E;EIF4B;PAIP1;RANBP2;EIF3I;EIF3J;TACC3;EIF3G;NUP35;EIF3H;ACIN1;EIF3E;EIF3F;NUPL2;EIF3C;EIF3D;EIF3A;EIF3B,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,74/99,2.679380423351481e-11,4.617990964952846e-10,0,0,1.7875756247154069,43.514686083451494,ATF2;HSP90AB1;CALML5;PIK3CD;GRM1;PIK3CG;CREB3L1;AKT2;CREB3L2;AKT3;AKT1;PRKACA;PRKACB;MAP2K1;HSP90AA1;MAP2K2;PRKCD;OPRM1;FOS;PLCB3;ADCY9;CREB1;PLCB4;PIK3CA;FKBP4;RAF1;SOS1;PLCB1;SOS2;PLCB2;FKBP5;CREB5;SHC4;SHC2;SHC3;ATF6B;SHC1;SRC;ITPR1;ITPR2;ADCY3;ITPR3;PIK3R2;ADCY2;PIK3R1;ADCY1;ADCY8;ADCY7;EGFR;ADCY6;GNAI1;HSP90B1;PIK3R5;ADCY5;GNAI2;NRAS;MAPK1;MAPK3;HSPA8;GABBR2;JUN;KCNJ6;GABBR1;NOS3;HSPA6;HSPA2;GNAO1;SP1;GNAQ;GNAS;GRB2;KRAS;CALM2;HSPA1A,KEGG_2016
Long-term potentiation_Homo sapiens_hsa04720,54/66,2.908466150708397e-11,4.734336567542002e-10,0,0,1.95667061624254,47.47041439897028,CALML5;ARAF;GRM1;PPP1CB;PPP3CA;PPP1CC;RPS6KA3;PPP3CB;GRM5;PPP3CC;RPS6KA2;RPS6KA1;EP300;PRKACA;PRKACB;PRKCG;MAP2K1;MAP2K2;PRKCB;PRKCA;PLCB3;PLCB4;RAF1;PLCB1;PLCB2;RAPGEF3;GRIA1;CAMK2B;GRIA2;CAMK2D;CAMK2A;ITPR1;ITPR2;ITPR3;ADCY1;CACNA1C;ADCY8;RAP1B;NRAS;GRIN2A;MAPK1;CAMK2G;MAPK3;CREBBP;BRAF;GRIN2B;GRIN2D;GRIN1;PPP1CA;PPP1R1A;CAMK4;GNAQ;KRAS;CALM2,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,129/199,4.203027712923543e-11,6.481511157297885e-10,0,0,1.5502599689827832,37.03978919660232,CHRM2;OXTR;VIPR2;CHRM1;CALML5;PPP1CB;LIPE;PPP1CC;EDNRA;CREB3L1;AKT2;CREB3L2;AKT3;ADORA1;AKT1;PLCE1;EP300;SOX9;PRKACA;PRKACB;MAP2K1;MAP2K2;F2R;NPY1R;ATP1B4;ATP1B3;ATP1B2;ATP1B1;TIAM1;ADCY9;RAF1;GRIA1;GRIA2;ADCYAP1R1;PIK3R2;ADRB1;CACNA1D;PIK3R1;ADRB2;CACNA1C;PLD1;PIK3R5;SLC9A1;PLD2;RAP1B;GRIN2A;RRAS;DRD1;GRIA3;GRIA4;CREBBP;JUN;HTR1A;NFATC1;BRAF;GRIN2B;NFKB1;GRIN2D;PPP1R1B;FXYD1;PDE3A;GNAS;CALM2;RYR2;PDE3B;PIK3CD;ATP2A2;GLI1;GLI3;PIK3CG;PDE4B;PDE4A;CNGA3;RAC1;VAV3;ABCC4;PPP1R12A;PDE4D;PDE4C;RRAS2;ARAP3;FOS;SSTR2;VAV1;VAV2;CREB1;PIK3CA;ACOX1;ACOX3;RAPGEF3;RAPGEF4;CREB5;HCN4;CAMK2B;CAMK2D;ROCK1;ROCK2;CAMK2A;ADCY3;ATP1A3;ADCY2;ATP1A2;ADCY1;ATP1A1;ADCY8;ADCY7;ADCY6;GNAI1;RELA;ADCY5;GNAI2;MAPK9;PAK1;PLN;NPY;MAPK1;CAMK2G;MAPK3;GABBR2;GABBR1;BAD;ATP2B4;ATP2B3;ATP2B2;ATP2B1;GRIN1;PPP1CA;CAMK4;HCN2,KEGG_2016
Cell cycle_Homo sapiens_hsa04110,88/124,4.33948054953682e-11,6.357339005071442e-10,0,0,1.6971838320096586,40.495962643650095,RB1;YWHAE;CDKN1C;GSK3B;CDKN1A;CDKN1B;CCNH;YWHAB;BUB1B;SMC3;CDC14A;CDC20;CCND3;CDC23;CCND2;PTTG1;YWHAQ;CDC26;CHEK2;MYC;CHEK1;CDC27;EP300;SKP2;YWHAG;SKP1;YWHAH;CDC25C;SMC1A;YWHAZ;CDC25B;RBL2;TFDP1;RBL1;DBF4;CCNE2;TFDP2;ESPL1;CCNE1;MCM3;ANAPC4;MCM4;ANAPC5;MCM5;MCM6;TP53;MAD1L1;ANAPC1;ANAPC2;MCM2;HDAC2;PRKDC;HDAC1;CUL1;TTK;PKMYT1;ANAPC10;CCNB2;ORC4;FZR1;ORC6;ORC1;RAD21;ORC2;ABL1;E2F1;SFN;E2F3;E2F4;BUB3;BUB1;ZBTB17;CREBBP;CDKN2A;PLK1;CDC6;STAG1;CDK7;WEE1;STAG2;CDK6;CDK4;CDC16;MDM2;CDK1;ATM;ATR;MAD2L1,KEGG_2016
