Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Long-term depression_Homo sapiens_hsa04730,1/60,0.1292174232451343,0.8055469151239223,0,0,7.246376811594202,14.827962622371237,KRAS,KEGG_2016
Colorectal cancer_Homo sapiens_hsa05210,1/62,0.13323053626030973,0.8132613984223073,0,0,7.012622720897616,14.135163365682775,KRAS,KEGG_2016
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080,2/277,0.1332513020718568,0.7967883981031436,0,0,3.1392246115209543,6.3271651054393985,GABRB1;S1PR3,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,1/64,0.13722555462281913,0.8041417500897201,0,0,6.793478260869565,13.492726378060064,KRAS,KEGG_2016
Glioma_Homo sapiens_hsa05214,1/65,0.13921630325203724,0.7998113108401356,0,0,6.688963210702343,13.188805464056644,KRAS,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,1/65,0.13921630325203724,0.7844303240932098,0,0,6.688963210702343,13.188805464056644,SRC,KEGG_2016
Long-term potentiation_Homo sapiens_hsa04720,1/66,0.1412025581168882,0.7806103684575141,0,0,6.587615283267457,12.895651100869413,KRAS,KEGG_2016
Renal cell carcinoma_Homo sapiens_hsa05211,1/66,0.1412025581168882,0.766154620893486,0,0,6.587615283267457,12.895651100869413,KRAS,KEGG_2016
Pancreatic cancer_Homo sapiens_hsa05212,1/66,0.1412025581168882,0.7522245368772408,0,0,6.587615283267457,12.895651100869413,KRAS,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,1/67,0.14318432912272544,0.7491608648742599,0,0,6.489292667099287,12.612735002883806,KRAS,KEGG_2016
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120,1/68,0.14516162617874134,0.7461816924626529,0,0,6.3938618925831205,12.339561982325929,SRC,KEGG_2016
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,1/68,0.14516162617874134,0.7333164908684692,0,0,6.3938618925831205,12.339561982325929,KRAS,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,1/69,0.14713445914858994,0.7306846869582518,0,0,6.30119722747322,12.075667436609855,TNFRSF10B,KEGG_2016
Melanoma_Homo sapiens_hsa05218,1/71,0.15106677225376994,0.7377094045059099,0,0,6.123698714023269,11.573994730881104,KRAS,KEGG_2016
Chronic myeloid leukemia_Homo sapiens_hsa05220,1/73,0.15498134701054314,0.7444186012145763,0,0,5.955926146515782,11.104529548374138,KRAS,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,1/73,0.15498134701054314,0.732411849582083,0,0,5.955926146515782,11.104529548374138,KRAS,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,1/74,0.15693200698822565,0.7298583817071447,0,0,5.875440658049353,10.880979106619627,SRC,KEGG_2016
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,1/78,0.16469069128213965,0.7539745710260456,0,0,5.574136008918617,10.053991987903787,SRC,KEGG_2016
ECM-receptor interaction_Homo sapiens_hsa04512,1/82,0.17237951139549326,0.7770337975212235,0,0,5.302226935312832,9.321615966217363,LAMA5,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,1/86,0.17999908252900587,0.7990868360757382,0,0,5.055611729019211,8.669380814792696,LAMA5,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,2/341,0.18480025778699732,0.8081563512177645,0,0,2.5500446257809517,4.305698648028157,LAMA5;KRAS,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,1/89,0.1856686833588573,0.8000135915315469,0,0,4.885197850512946,8.225654449853714,KRAS,KEGG_2016
Morphine addiction_Homo sapiens_hsa05032,1/91,0.18942709377430825,0.8043788184909031,0,0,4.777830864787386,7.949121155805942,GABRB1,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,1/94,0.1950329123195932,0.8163520472805829,0,0,4.6253469010175765,7.560531699973187,KRAS,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,1/98,0.2024483751456497,0.8354559706714839,0,0,4.436557231588288,7.08638137750662,SRC,KEGG_2016
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914,1/98,0.2024483751456497,0.8238524155232689,0,0,4.436557231588288,7.08638137750662,KRAS,KEGG_2016
Amoebiasis_Homo sapiens_hsa05146,1/100,0.20613100438312365,0.8273477299213045,0,0,4.3478260869565215,6.866275516137417,LAMA5,KEGG_2016
Melanogenesis_Homo sapiens_hsa04916,1/100,0.20613100438312365,0.8161673551926382,0,0,4.3478260869565215,6.866275516137417,KRAS,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,1/101,0.20796607582317628,0.8124541362158754,0,0,4.304778303917348,6.760139085607153,GABRB1,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,1/101,0.20796607582317628,0.8017639502130349,0,0,4.304778303917348,6.760139085607153,KRAS,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,1/101,0.20796607582317628,0.7913514313790994,0,0,4.304778303917348,6.760139085607153,KRAS,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,1/104,0.2134464276390798,0.8017923499775691,0,0,4.180602006688964,6.4563938219371835,KRAS,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,1/111,0.2260900552667272,0.8385365340905199,0,0,3.916960438699569,5.823822500776527,KRAS,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,1/113,0.22966585404452464,0.8411511904380715,0,0,3.8476337052712575,5.660368737631859,RGN,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,2/397,0.23193387487615824,0.8389706831940045,0,0,2.190340597962983,3.2007512211759197,LAMA5;KRAS,KEGG_2016
Toxoplasmosis_Homo sapiens_hsa05145,1/118,0.2385347887693476,0.8523255257246201,0,0,3.684598378776714,5.28091420202649,LAMA5,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,1/120,0.24205432476369534,0.8544809295875029,0,0,3.6231884057971016,5.139830056243722,KRAS,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,1/122,0.24555794525914296,0.8565294995348678,0,0,3.5637918745545263,5.004356129826613,SRC,KEGG_2016
Lysosome_Homo sapiens_hsa04142,1/123,0.24730380921474315,0.8524707776461146,0,0,3.534817956875221,4.9386274349936885,ARSA,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,1/129,0.25769629607017885,0.8779652877739814,0,0,3.3704078193461413,4.570183803360541,KIF5B,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,1/133,0.2645464988074889,0.890943955753957,0,0,3.2690421706440014,4.346970396340306,KRAS,KEGG_2016
Measles_Homo sapiens_hsa05162,1/136,0.2696435292422365,0.897790387136083,0,0,3.1969309462915603,4.1900717850491915,TNFRSF10B,KEGG_2016
Ribosome_Homo sapiens_hsa03010,1/137,0.27133484756185794,0.8932709026474649,0,0,3.1735956839098702,4.139643354390575,MRPL2,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,1/139,0.2747059975928274,0.8943206366077602,0,0,3.127932436659368,4.04145715631123,KRAS,KEGG_2016
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550,1/142,0.2797341330486393,0.9006824283873771,0,0,3.0618493570116345,3.9005378191164732,KRAS,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,1/142,0.2797341330486393,0.890892401991862,0,0,3.0618493570116345,3.9005378191164732,UBE2L3,KEGG_2016
Phospholipase D signaling pathway_Homo sapiens_hsa04072,1/144,0.2830672620214856,0.8918140620676911,0,0,3.0193236714975846,3.810600044056592,KRAS,KEGG_2016
RNA transport_Homo sapiens_hsa03013,1/172,0.32817654882377545,1.0,0,0,2.527805864509605,2.8164902851317644,EIF3E,KEGG_2016
Influenza A_Homo sapiens_hsa05164,1/175,0.3328417304289956,1.0,0,0,2.484472049689441,2.7331383502656985,TNFRSF10B,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,1/178,0.33747521614547465,1.0,0,0,2.442598925256473,2.6533053371005684,SRC,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.3390127043015703,1.0,0,0,2.428953121204761,2.627441575147064,KRAS,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,1/227,0.4088464742795314,1.0,0,0,1.9153418885271023,1.7131115914909645,KRAS,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,1/255,0.4461931133282966,1.0,0,0,1.7050298380221651,1.3759649294964342,KRAS,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.4500549080751822,1.0,0,0,1.6852039096730704,1.3454426789964715,KRAS,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,1/265,0.4589636031460743,1.0,0,0,1.6406890894175554,1.2777430156583034,TNFRSF10B,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,1/297,0.4979234599656366,1.0,0,0,1.4639145073927682,1.0208006274599135,KRAS,KEGG_2016
