Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Apoptosis_Homo sapiens_hsa04210,1/140,0.2964824884084789,1.0,0,0,2.8571428571428568,3.4736203523013205,BCL2,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,1/142,0.3000204969826996,1.0,0,0,2.8169014084507036,3.3912802348850684,ITGA9,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,1/146,0.307044282279795,1.0,0,0,2.7397260273972597,3.2349679447755637,BCL2,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,1/148,0.3105302270346101,1.0,0,0,2.702702702702702,3.1607406291862286,BCL2,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,1/153,0.3191700762858281,1.0,0,0,2.6143790849673203,2.9857023889480474,FGF1,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,1/158,0.3277037968552589,1.0,0,0,2.531645569620253,2.8244180682758646,BCL2,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,1/169,0.3461106816465725,1.0,0,0,2.366863905325444,2.5112347122511123,BCL2,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,1/178,0.3608027143922477,1.0,0,0,2.2471910112359548,2.2908403765435006,BCL2,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,1/180,0.3640234091355428,1.0,0,0,2.2222222222222223,2.2456380057807053,DEFA3,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,1/187,0.3751710923855061,1.0,0,0,2.13903743315508,2.097054782244066,VAV2,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,4/1239,0.3752447466760453,1.0,0,0,1.29136400322841,1.2657650467763275,POLE4;ACOX1;POLE3;NANS,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,1/202,0.39841806759200604,1.0,0,0,1.98019801980198,1.8222839681553469,BCL2,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,1/203,0.3999373645428959,1.0,0,0,1.9704433497536944,1.8058075522723092,VAV2,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,1/227,0.4352930575716256,1.0,0,0,1.7621145374449338,1.4656137077664937,FGF1,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,1/255,0.4739663115925379,1.0,0,0,1.568627450980392,1.1711671096508536,FGF1,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,1/259,0.4792747691641499,1.0,0,0,1.5444015444015444,1.135878324651168,ZFYVE9,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,1/265,0.4871391593898299,1.0,0,0,1.5094339622641508,1.085593129787262,TNFRSF12A,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,1/297,0.5271568537690461,1.0,0,0,1.3468013468013469,0.8622991777642733,BCL2,KEGG_2016
