Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,1/68,0.32251137711037503,1.0,0,0,2.5799793601651184,2.9195481566226285,MAP2K2,KEGG_2016
PPAR signaling pathway_Homo sapiens_hsa03320,1/69,0.3263862305119028,1.0,0,0,2.5425883549453343,2.8468696738207653,RXRA,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,1/69,0.3263862305119028,1.0,0,0,2.5425883549453343,2.8468696738207653,SESN1,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,1/70,0.3302391151786854,1.0,0,0,2.506265664160401,2.776787707921533,RXRA,KEGG_2016
Inositol phosphate metabolism_Homo sapiens_hsa00562,1/71,0.33407015460128986,1.0,0,0,2.470966147763776,2.70917782146057,SYNJ2,KEGG_2016
Melanoma_Homo sapiens_hsa05218,1/71,0.33407015460128986,1.0,0,0,2.470966147763776,2.70917782146057,MAP2K2,KEGG_2016
Prolactin signaling pathway_Homo sapiens_hsa04917,1/72,0.3378794715200135,1.0,0,0,2.4366471734892787,2.643923099974717,MAP2K2,KEGG_2016
Leishmaniasis_Homo sapiens_hsa05140,1/73,0.341667188006915,1.0,0,0,2.403268445085316,2.5809136029920805,NCF1,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,1/73,0.341667188006915,1.0,0,0,2.403268445085316,2.5809136029920805,MAP2K2,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,2/214,0.3451563341954169,1.0,0,0,1.6396130513198883,1.7441512083841064,MAP2K2;MYLK,KEGG_2016
Gastric acid secretion_Homo sapiens_hsa04971,1/74,0.3454334255175197,1.0,0,0,2.3707918444760554,2.5200458620075,MYLK,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,1/74,0.3454334255175197,1.0,0,0,2.3707918444760554,2.5200458620075,TJP1,KEGG_2016
RNA degradation_Homo sapiens_hsa03018,1/77,0.3566044680114481,1.0,0,0,2.2784233310549102,2.349346193107156,EDC4,KEGG_2016
Antigen processing and presentation_Homo sapiens_hsa04612,1/77,0.3566044680114481,1.0,0,0,2.2784233310549102,2.349346193107156,HLA-A,KEGG_2016
Insulin secretion_Homo sapiens_hsa04911,1/85,0.3854784764395836,1.0,0,0,2.063983488132094,1.9675333753952755,PCLO,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,1/86,0.3889961930766683,1.0,0,0,2.0399836801305593,1.9261234635799227,RXRA,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,1/86,0.3889961930766683,1.0,0,0,2.0399836801305593,1.9261234635799227,TJP1,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,1/87,0.39249394876235777,1.0,0,0,2.016535591853196,1.885932968430101,MAP2K2,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,3/397,0.3949830933679444,1.0,0,0,1.3257324671881214,1.2314892172838003,BCR;RXRA;MAP2K2,KEGG_2016
Hematopoietic cell lineage_Homo sapiens_hsa04640,1/88,0.3959718557647208,1.0,0,0,1.9936204146730463,1.8469141578041293,GYPA,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,1/89,0.3994300257726861,1.0,0,0,1.9712201852946971,1.8090216511503543,MAP2K2,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,1/93,0.4130675466023897,1.0,0,0,1.8864365214110543,1.6678818115426377,NCF1,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,1/93,0.4130675466023897,1.0,0,0,1.8864365214110543,1.6678818115426377,PARP1,KEGG_2016
Glycerophospholipid metabolism_Homo sapiens_hsa00564,1/95,0.419770742205874,1.0,0,0,1.8467220683287164,1.6030407546202732,LPIN2,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,2/255,0.4279105583831944,1.0,0,0,1.3759889920880632,1.1679959834592542,MAP3K2;MAP2K2,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,1/98,0.4296835053146595,1.0,0,0,1.7901897601145718,1.512184703638754,SYNJ2,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,1/99,0.43295031021429786,1.0,0,0,1.7721070352649302,1.4834880641070287,MAP2K2,KEGG_2016
Melanogenesis_Homo sapiens_hsa04916,1/100,0.4361985658337181,1.0,0,0,1.7543859649122806,1.4555398475158332,MAP2K2,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,1/101,0.4394283765814493,1.0,0,0,1.7370158068438422,1.428314297068334,MAP2K2,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,1/103,0.4458330781063956,1.0,0,0,1.7032873445750296,1.3759336762934509,MAP2K2,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,1/104,0.4490081747323911,1.0,0,0,1.6869095816464237,1.3507324306253066,MAP2K2,KEGG_2016
Toll-like receptor signaling pathway_Homo sapiens_hsa04620,1/106,0.4553043704329457,1.0,0,0,1.6550810989738496,1.3021998306344924,MAP2K2,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,1/118,0.4916114818889726,1.0,0,0,1.486767766874814,1.0557040520391772,NCF1,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.4974249262982606,1.0,0,0,1.4619883040935673,1.0209219819932351,MAP2K2,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,1/120,0.4974249262982606,1.0,0,0,1.4619883040935673,1.0209219819932351,MAP2K2,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,1/122,0.5031724700337536,1.0,0,0,1.4380212827149843,0.9876650631037952,MYLK,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,1/124,0.5088548536324593,1.0,0,0,1.4148273910582907,0.9558467217813544,FASN,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.5309473096424226,1.0,0,0,1.3290802764486975,0.8414307432336782,NCF1,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,1/133,0.533638666076197,1.0,0,0,1.3190871916633689,0.8284346713421398,RXRA,KEGG_2016
Tight junction_Homo sapiens_hsa04530,1/139,0.5494683409194208,1.0,0,0,1.2621481761958857,0.7557795293949191,TJP1,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,1/142,0.5571822706818687,1.0,0,0,1.2354830738818878,0.7225881593431179,HLA-A,KEGG_2016
Phospholipase D signaling pathway_Homo sapiens_hsa04072,1/144,0.5622520103440035,1.0,0,0,1.2183235867446394,0.7015169500671087,MAP2K2,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,1/146,0.5672642106137394,1.0,0,0,1.201634222542658,0.6812426146009373,MAP2K2,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,1/151,0.5795472068138459,1.0,0,0,1.1618450098756825,0.6337959314935766,RXRA,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,2/341,0.5815417895884573,1.0,0,0,1.028965375315121,0.5577737762506315,RXRA;MAP2K2,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,1/169,0.6209722404033148,1.0,0,0,1.0380982040901068,0.4946215088671598,DNAJA2,KEGG_2016
Influenza A_Homo sapiens_hsa05164,1/175,0.6338605687195926,1.0,0,0,1.0025062656641603,0.4570689442473895,MAP2K2,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.6422104709159115,1.0,0,0,0.9801038910124472,0.4340284158591985,HDAC4,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,1/180,0.6442682811381469,1.0,0,0,0.9746588693957116,0.42849907797976655,MYLK,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,1/185,0.6543826690449992,1.0,0,0,0.948316737790422,0.4021460197036434,HLA-A,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,1/187,0.6583481368859274,1.0,0,0,0.9381743127873158,0.392176943577105,NCF1,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,1/199,0.6812113654867491,1.0,0,0,0.8816009873931059,0.3384313196023417,MAP2K2,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,1/202,0.6866860486906912,1.0,0,0,0.8685079034219211,0.3264530832172952,MYLK,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,1/211,0.7025571116865456,1.0,0,0,0.8314625426124553,0.2935300434890489,MAP2K2,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,1/227,0.7288292736513953,1.0,0,0,0.772857253265322,0.2444669347885628,MAP2K2,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.7733589717939513,1.0,0,0,0.6799945600435197,0.17476672810935134,HLA-A,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,4/1239,0.9283482588202652,1.0,0,0,0.5663877207142148,0.042109985525567065,FASN;SYNJ2;BPGM;LPIN2,KEGG_2016
