Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Circadian rhythm_Homo sapiens_hsa04710,2/30,0.009828577820710149,0.12520753484643796,0,0,13.333333333333332,61.6328137698055,PRKAA1;PRKAB1,KEGG_2016
GnRH signaling pathway_Homo sapiens_hsa04912,3/91,0.010723572048524518,0.13091694209240348,0,0,6.593406593406592,29.903149222160433,CAMK2D;PTK2B;ITPR3,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,3/94,0.01170594452802626,0.1371936698684678,0,0,6.382978723404253,28.389309490777887,PRKAA1;AKT2;PRKAB1,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,4/180,0.012738821536064976,0.143556719617963,0,0,4.4444444444444455,19.39156059649072,GNA14;CAMK2D;PTK2B;ITPR3,KEGG_2016
"Alanine, aspartate and glutamate metabolism_Homo sapiens_hsa00250",2/35,0.013227983272248344,0.1435481147692135,0,0,11.428571428571427,49.4333799821129,GLUD2;ADSS,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,3/99,0.013455042954298502,0.14079741377176647,0,0,6.0606060606060606,26.111523044648504,SHC1;AKT2;ITPR3,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,6/397,0.014721646998963727,0.14873939898953004,0,0,3.022670025188917,12.750940907074769,SHH;RALB;CASP8;AKT2;PML;BCL2L1,KEGG_2016
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142,3/104,0.015345323294032669,0.1498726575050524,0,0,5.769230769230768,24.09775686213008,GNA14;CASP8;AKT2,KEGG_2016
Toll-like receptor signaling pathway_Homo sapiens_hsa04620,3/106,0.016141267057155385,0.15256100799182348,0,0,5.660377358490566,23.35684593430653,CASP8;AKT2;LY96,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,3/111,0.01823127953633176,0.16693015325453767,0,0,5.405405405405406,21.646575698680746,CAMK2D;AKT2;ITPR3,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,3/113,0.019107476063515608,0.1696512268669719,0,0,5.3097345132743365,21.014206744647023,GLUD2;ACSS2;PHGDH,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,3/120,0.022355620001407117,0.19265284295330248,0,0,5.0,19.003387676651037,CAMK2D;SHC1;AKT2,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,3/124,0.024338598316902618,0.20374883733864196,0,0,4.838709677419356,17.979153777670227,PRKAA1;AKT2;PRKAB1,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,3/129,0.026947047211371842,0.2193190231369986,0,0,4.651162790697675,16.808751409630748,CAMK2D;AKT2;ITPR3,KEGG_2016
Endometrial cancer_Homo sapiens_hsa05213,2/52,0.02790857758050539,0.22100576300238056,0,0,7.6923076923076925,27.52939382494905,AKT2;ILK,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,3/133,0.029137373715346374,0.2246644868051707,0,0,4.511278195488722,15.950677934090074,PRKAA1;AKT2;PRKAB1,KEGG_2016
Ubiquitin mediated proteolysis_Homo sapiens_hsa04120,3/137,0.03141944414110219,0.2360486444446908,0,0,4.37956204379562,15.15472264622853,TRIM32;PML;DDB2,KEGG_2016
Starch and sucrose metabolism_Homo sapiens_hsa00500,2/56,0.03199941777272016,0.2343957351851752,0,0,7.142857142857142,24.58598264964592,UGP2;ENPP1,KEGG_2016
Acute myeloid leukemia_Homo sapiens_hsa05221,2/57,0.03305692249429009,0.2362360558738292,0,0,7.0175438596491215,23.92648617136305,AKT2;PML,KEGG_2016
VEGF signaling pathway_Homo sapiens_hsa04370,2/61,0.037421300423733116,0.2610581196227096,0,0,6.557377049180328,21.544362010727838,AKT2;PXN,KEGG_2016
Long-term potentiation_Homo sapiens_hsa04720,2/66,0.04316735256679497,0.2941403326063006,0,0,6.0606060606060606,19.04648967914321,CAMK2D;ITPR3,KEGG_2016
Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010,2/67,0.04435377617601188,0.2953558277175337,0,0,5.970149253731343,18.600342859450766,ALDH1A3;ACSS2,KEGG_2016
PPAR signaling pathway_Homo sapiens_hsa03320,2/69,0.04676264021877073,0.30447674631332944,0,0,5.797101449275362,17.754612642215182,SLC27A1;ILK,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,2/69,0.04676264021877073,0.29785768661086576,0,0,5.797101449275362,17.754612642215182,CASP8;DDB2,KEGG_2016
Prolactin signaling pathway_Homo sapiens_hsa04917,2/72,0.05046378284153568,0.314593369629148,0,0,5.5555555555555545,16.591663174700173,SHC1;AKT2,KEGG_2016
Gastric acid secretion_Homo sapiens_hsa04971,2/74,0.052988094493001216,0.3234481601343616,0,0,5.405405405405406,15.879394718222336,CAMK2D;ITPR3,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,3/178,0.05995716977365104,0.3585194029322399,0,0,3.3707865168539324,9.485813962142267,CAMK2D;CASP8;AKT2,KEGG_2016
Aldosterone synthesis and secretion_Homo sapiens_hsa04925,2/81,0.06216388427865964,0.3642803618729456,0,0,4.938271604938271,13.718425118417963,CAMK2D;ITPR3,KEGG_2016
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410,2/83,0.06487838023453163,0.3727326550728973,0,0,4.819277108433735,13.181883542388587,PRKAA1;PRKAB1,KEGG_2016
Insulin secretion_Homo sapiens_hsa04911,2/85,0.067632189652766,0.3810813763127007,0,0,4.705882352941177,12.676099910469508,CAMK2D;ITPR3,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,2/86,0.06902351244139765,0.38158281406282096,0,0,4.651162790697675,12.433991034465725,AKT2;BCL2L1,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,3/199,0.07799611290963554,0.4232011311578373,0,0,3.015075376884422,7.691747602088975,TIAM1;CAMK2D;AKT2,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,2/93,0.07902008216924429,0.42096152864706493,0,0,4.301075268817205,10.916358082346973,AKT2;ASAP2,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,2/93,0.07902008216924429,0.4134443584926532,0,0,4.301075268817205,10.916358082346973,LY96;BCL2L1,KEGG_2016
Phenylalanine metabolism_Homo sapiens_hsa00360,1/17,0.08171463267155568,0.4200418837327336,0,0,11.764705882352938,29.464966949248122,ALDH1A3,KEGG_2016
Circadian entrainment_Homo sapiens_hsa04713,2/95,0.08195524023714265,0.4140152653359103,0,0,4.2105263157894735,10.532976974800848,CAMK2D;ITPR3,KEGG_2016
Pantothenate and CoA biosynthesis_Homo sapiens_hsa00770,1/18,0.08630995715059278,0.4286240244936217,0,0,11.111111111111109,27.22011454677836,ENPP1,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,2/98,0.08642019084195456,0.4220185986115447,0,0,4.081632653061224,9.994016082338986,CAMK2D;ITPR3,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,3/211,0.08925183079658232,0.4287014167770265,0,0,2.8436018957345968,6.870976337646844,TIAM1;RALB;AKT2,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,10/1239,0.09067601767535304,0.4285173093367491,0,0,1.6142050040355125,3.8748383705362333,ALDH1A3;GLUD2;UGP2;ACSS2;GLCE;IDS;ENPP1;PHGDH;ADSS;IDO1,KEGG_2016
Glycosaminoglycan degradation_Homo sapiens_hsa00531,1/19,0.09088251453617983,0.4226758215730269,0,0,10.526315789473683,25.244080585685158,IDS,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,4/341,0.09176670409875907,0.4201194422021314,0,0,2.3460410557184748,5.603532545681306,PRKAA1;TNN;AKT2;BCL2L1,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,2/103,0.09401991398730128,0.4238128430504504,0,0,3.883495145631068,9.181548226099554,CAMK2D;AKT2,KEGG_2016
Arginine biosynthesis_Homo sapiens_hsa00220,1/20,0.09543241646248146,0.4236620912652586,0,0,10.0,23.493369630410037,GLUD2,KEGG_2016
TNF signaling pathway_Homo sapiens_hsa04668,2/110,0.1049679891078204,0.4590391165461399,0,0,3.636363636363636,8.196726694346895,CASP8;AKT2,KEGG_2016
Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964,1/23,0.10894729783603284,0.4694346803817298,0,0,8.695652173913043,19.277313215401712,GLUD2,KEGG_2016
Glycosaminoglycan biosynthesis - heparan sulfate / heparin_Homo sapiens_hsa00534,1/24,0.11340768358102404,0.481571757815073,0,0,8.333333333333332,18.139717779478577,GLCE,KEGG_2016
Histidine metabolism_Homo sapiens_hsa00340,1/24,0.11340768358102404,0.4746921612748578,0,0,8.333333333333332,18.139717779478577,ALDH1A3,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,2/118,0.11787779078342896,0.4864534183034462,0,0,3.3898305084745757,7.2478198729541505,PXN;PTK2B,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,2/122,0.1244762469056777,0.5065491714356051,0,0,3.278688524590164,6.831607767822642,AKT2;ITPR3,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,2/123,0.1261397529272332,0.5062869535298538,0,0,3.252032520325204,6.7328937771290125,CAMK2D;ITPR3,KEGG_2016
Nicotinate and nicotinamide metabolism_Homo sapiens_hsa00760,1/29,0.13538019382269004,0.5360323890547052,0,0,6.896551724137932,13.790815229027743,ENPP1,KEGG_2016
Galactose metabolism_Homo sapiens_hsa00052,1/30,0.13970956391884184,0.5457986963762754,0,0,6.666666666666666,13.121263697704284,UGP2,KEGG_2016
beta-Alanine metabolism_Homo sapiens_hsa00410,1/31,0.14401747150131122,0.5552252519721603,0,0,6.451612903225807,12.502068754166405,ALDH1A3,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,2/135,0.14649414671912905,0.5574387660870754,0,0,2.962962962962963,5.69116979395212,SHC1;PTK2B,KEGG_2016
Propanoate metabolism_Homo sapiens_hsa00640,1/32,0.14830402193397793,0.5570907490596864,0,0,6.25,11.928068187186934,ACSS2,KEGG_2016
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550,2/142,0.1586628248567463,0.5884583251016033,0,0,2.8169014084507036,5.185842047323104,AKT2;ID3,KEGG_2016
Tyrosine metabolism_Homo sapiens_hsa00350,1/35,0.16103657577419495,0.5897964587729889,0,0,5.7142857142857135,10.434992920440827,ALDH1A3,KEGG_2016
African trypanosomiasis_Homo sapiens_hsa05143,1/35,0.16103657577419495,0.5825150210103595,0,0,5.7142857142857135,10.434992920440827,IDO1,KEGG_2016
Pentose and glucuronate interconversions_Homo sapiens_hsa00040,1/36,0.16523874056701404,0.5904262315382331,0,0,5.5555555555555545,10.002021879574963,UGP2,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,2/148,0.16923910885893756,0.5974344445261289,0,0,2.702702702702702,4.801196537001277,CAMK2D;AKT2,KEGG_2016
Regulation of autophagy_Homo sapiens_hsa04140,1/39,0.17772061456847035,0.6199064293876406,0,0,5.128205128205128,8.859192527430203,PRKAA1,KEGG_2016
"Glycine, serine and threonine metabolism_Homo sapiens_hsa00260",1/40,0.18184003844564067,0.6268133089949731,0,0,5.0,8.523139440061097,PHGDH,KEGG_2016
Tryptophan metabolism_Homo sapiens_hsa00380,1/40,0.18184003844564067,0.6195247821461944,0,0,5.0,8.523139440061097,IDO1,KEGG_2016
Pyruvate metabolism_Homo sapiens_hsa00620,1/40,0.18184003844564067,0.6124038076387669,0,0,5.0,8.523139440061097,ACSS2,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,3/297,0.18609103047749584,0.619598544658026,0,0,2.0202020202020203,3.397008714792301,TNN;SHC1;SPRY2,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,2/158,0.18711815886392236,0.6160182083947106,0,0,2.531645569620253,4.243075939463502,AKT2;BCL2L1,KEGG_2016
ABC transporters_Homo sapiens_hsa02010,1/44,0.19811441496549975,0.6449724842765715,0,0,4.545454545454546,7.358684371906615,ABCA8,KEGG_2016
Carbohydrate digestion and absorption_Homo sapiens_hsa04973,1/45,0.2021326772791744,0.6508227960747043,0,0,4.4444444444444455,7.105915462123887,AKT2,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,2/167,0.2034270342994011,0.6478708809752665,0,0,2.395209580838324,3.8142464483989738,AKT2;ITPR3,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,2/168,0.20524959092647024,0.6466465606608148,0,0,2.380952380952381,3.7703060088134985,CASP8;ITPR3,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,2/169,0.20707400097368486,0.6454540668647836,0,0,2.366863905325444,3.7270510224273017,CKAP4;HERPUD1,KEGG_2016
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961,1/47,0.2101094941683413,0.6480219135928842,0,0,4.25531914893617,6.6388360993413205,CALB1,KEGG_2016
Nucleotide excision repair_Homo sapiens_hsa03420,1/47,0.2101094941683413,0.6412716853262916,0,0,4.25531914893617,6.6388360993413205,DDB2,KEGG_2016
Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520,1/48,0.2140682440880332,0.6466185104927189,0,0,4.166666666666666,6.422751738290367,UGP2,KEGG_2016
Influenza A_Homo sapiens_hsa05164,2/175,0.21805587925872275,0.6519425777837323,0,0,2.2857142857142856,3.481151822089814,AKT2;PML,KEGG_2016
Purine metabolism_Homo sapiens_hsa00230,2/176,0.21989152327234612,0.6507900638262366,0,0,2.272727272727273,3.4423202960602914,ENPP1;ADSS,KEGG_2016
Hedgehog signaling pathway_Homo sapiens_hsa04340,1/50,0.22192691156038516,0.6502458508719284,0,0,4.0,6.021628714090017,SHH,KEGG_2016
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014,1/51,0.22582702165646545,0.6551219539143007,0,0,3.92156862745098,5.835239073221996,BCL2L1,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,2/180,0.2272471444291937,0.6527785619387624,0,0,2.2222222222222223,3.292704692825829,PML;BCL2L1,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,2/185,0.23646671334586214,0.6726674467023069,0,0,2.1621621621621623,3.1177250333143527,CASP8;PML,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,1/55,0.2412348616553018,0.6796328313942637,0,0,3.636363636363636,5.170851964898946,CASP8,KEGG_2016
Basal cell carcinoma_Homo sapiens_hsa05217,1/55,0.2412348616553018,0.6731601377619374,0,0,3.636363636363636,5.170851964898946,SHH,KEGG_2016
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130,1/55,0.2412348616553018,0.6668095704245607,0,0,3.636363636363636,5.170851964898946,LY96,KEGG_2016
Regulation of lipolysis in adipocytes_Homo sapiens_hsa04923,1/56,0.2450391435680433,0.6709950379947354,0,0,3.571428571428571,5.022633255477647,AKT2,KEGG_2016
Non-small cell lung cancer_Homo sapiens_hsa05223,1/56,0.2450391435680433,0.6647821209762655,0,0,3.571428571428571,5.022633255477647,AKT2,KEGG_2016
NOD-like receptor signaling pathway_Homo sapiens_hsa04621,1/57,0.24882454141300064,0.668858629669809,0,0,3.5087719298245608,4.880727311795977,CASP8,KEGG_2016
Viral myocarditis_Homo sapiens_hsa05416,1/59,0.25633905564263204,0.6827940300299199,0,0,3.3898305084745757,4.614421270136939,CASP8,KEGG_2016
Long-term depression_Homo sapiens_hsa04730,1/60,0.26006835626766184,0.6864867422200444,0,0,3.333333333333333,4.489369245997582,ITPR3,KEGG_2016
Colorectal cancer_Homo sapiens_hsa05210,1/62,0.2674715018007107,0.6997245538179308,0,0,3.2258064516129035,4.254007269825201,AKT2,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,2/205,0.27349373546843264,0.7091474733827501,0,0,1.951219512195122,2.5297103657246054,CASP8;PXN,KEGG_2016
Renin secretion_Homo sapiens_hsa04924,1/64,0.2748013108427819,0.7062875796222376,0,0,3.125,4.036584213984625,ITPR3,KEGG_2016
Renal cell carcinoma_Homo sapiens_hsa05211,1/66,0.28205850257636833,0.7186360109119645,0,0,3.0303030303030303,3.835275071562012,AKT2,KEGG_2016
Amphetamine addiction_Homo sapiens_hsa05031,1/67,0.2856600898087259,0.7215379854651438,0,0,2.985074626865672,3.740157230320684,CAMK2D,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,1/67,0.2856600898087259,0.7153709941363819,0,0,2.985074626865672,3.740157230320684,AKT2,KEGG_2016
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,1/68,0.2892437892552286,0.7182070360320507,0,0,2.9411764705882346,3.648486426561504,AKT2,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,2/214,0.2901611340045545,0.7144303551540708,0,0,1.8691588785046729,2.312745562263262,TIAM1;PXN,KEGG_2016
Drug metabolism - cytochrome P450_Homo sapiens_hsa00982,1/69,0.2928096888806698,0.7149436570169688,0,0,2.898550724637681,3.5600939333420603,ALDH1A3,KEGG_2016
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622,1/70,0.29635787620352466,0.7176269233688655,0,0,2.8571428571428568,3.4748214678048983,CASP8,KEGG_2016
Thyroid hormone synthesis_Homo sapiens_hsa04918,1/71,0.2998884383134025,0.7202238723428438,0,0,2.8169014084507036,3.3925204106372973,ITPR3,KEGG_2016
Melanoma_Homo sapiens_hsa05218,1/71,0.2998884383134025,0.7143683937059101,0,0,2.8169014084507036,3.3925204106372973,AKT2,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,1/73,0.30689703311188365,0.7251679895304993,0,0,2.7397260273972597,3.2362821498158847,AKT2,KEGG_2016
Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980,1/73,0.30689703311188365,0.7193666456142552,0,0,2.7397260273972597,3.2362821498158847,ALDH1A3,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,1/74,0.31037523789289684,0.7217455928779268,0,0,2.702702702702702,3.16208991536443,DSP,KEGG_2016
Biosynthesis of amino acids_Homo sapiens_hsa01230,1/74,0.31037523789289684,0.7160625567135337,0,0,2.702702702702702,3.16208991536443,PHGDH,KEGG_2016
Pertussis_Homo sapiens_hsa05133,1/75,0.3138361616484455,0.7183905887733947,0,0,2.666666666666667,3.0903578864990875,LY96,KEGG_2016
ECM-receptor interaction_Homo sapiens_hsa04512,1/82,0.3375858460637784,0.7667647511371091,0,0,2.4390243902439024,2.6486230300140305,TNN,KEGG_2016
Chemical carcinogenesis_Homo sapiens_hsa05204,1/82,0.3375858460637784,0.7608665607437466,0,0,2.4390243902439024,2.6486230300140305,ALDH1A3,KEGG_2016
Taste transduction_Homo sapiens_hsa04742,1/83,0.3409115467213686,0.7624968182393969,0,0,2.409638554216868,2.5930897087373093,ITPR3,KEGG_2016
TGF-beta signaling pathway_Homo sapiens_hsa04350,1/84,0.34422071652682057,0.7640656813815032,0,0,2.380952380952381,2.5392195465402807,ID3,KEGG_2016
Gap junction_Homo sapiens_hsa04540,1/88,0.3572937084833981,0.787120726207787,0,0,2.272727272727273,2.3390843695603416,ITPR3,KEGG_2016
Salivary secretion_Homo sapiens_hsa04970,1/89,0.3605214364245345,0.7883043348685717,0,0,2.2471910112359548,2.292592946042321,ITPR3,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,1/89,0.3605214364245345,0.7824650434991749,0,0,2.2471910112359548,2.292592946042321,AKT2,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,2/255,0.3651558854492669,0.7866961355634939,0,0,1.568627450980392,1.5802838167077071,AKT2;RASA1,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,2/258,0.3705438279551697,0.7924769459187205,0,0,1.550387596899225,1.5391992979320257,AKT2;BCL2L1,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,2/259,0.3723359235966808,0.790539316042228,0,0,1.5444015444015444,1.5258051146956872,ASAP2;PML,KEGG_2016
Pancreatic secretion_Homo sapiens_hsa04972,1/96,0.38267056588073545,0.8066365165687445,0,0,2.083333333333333,2.0012100025809265,ITPR3,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,1/98,0.38885819639751296,0.8138246538890807,0,0,2.040816326530612,1.927633745928022,ITPR3,KEGG_2016
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914,1/98,0.38885819639751296,0.8080528478331297,0,0,2.040816326530612,1.927633745928022,AKT2,KEGG_2016
Amoebiasis_Homo sapiens_hsa05146,1/100,0.394984420817951,0.8150030654905609,0,0,2.0,1.8578179116520863,GNA14,KEGG_2016
Melanogenesis_Homo sapiens_hsa04916,1/100,0.394984420817951,0.8093037433542632,0,0,2.0,1.8578179116520863,CAMK2D,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,1/101,0.3980246944821334,0.8098696908560075,0,0,1.98019801980198,1.8242400577920368,ITPR3,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,1/101,0.3980246944821334,0.8042843826432075,0,0,1.98019801980198,1.8242400577920368,AKT2,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,1/101,0.3980246944821334,0.7987755855018156,0,0,1.98019801980198,1.8242400577920368,AKT2,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,1/104,0.4070550586365517,0.8113410352415623,0,0,1.9230769230769231,1.7284746605455037,AKT2,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,1/112,0.43048561638067023,0.8522451729698404,0,0,1.7857142857142856,1.5050738698206074,ITPR3,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,1/114,0.4361985658337181,0.8577595959012041,0,0,1.7543859649122806,1.4555398475158332,ITPR3,KEGG_2016
Thyroid hormone signaling pathway_Homo sapiens_hsa04919,1/118,0.4474548000683968,0.8740283761336017,0,0,1.6949152542372878,1.3630165284785922,AKT2,KEGG_2016
Vascular smooth muscle contraction_Homo sapiens_hsa04270,1/120,0.452999195235667,0.8789984384374199,0,0,1.6666666666666663,1.3197748833706455,ITPR3,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.452999195235667,0.8732155539740158,0,0,1.6666666666666663,1.3197748833706455,AKT2,KEGG_2016
Lysosome_Homo sapiens_hsa04142,1/123,0.4612126761903753,0.8832373472142481,0,0,1.6260162601626018,1.2583674889918048,IDS,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,1/127,0.471974339207137,0.8979771518681242,0,0,1.574803149606299,1.1824104897024332,RASA1,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.4851275940329752,0.9170476454945918,0,0,1.5151515151515151,1.0959747608543848,AKT2,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,1/133,0.487719053875974,0.9160364281132076,0,0,1.5037593984962403,1.079722929599623,AKT2,KEGG_2016
Measles_Homo sapiens_hsa05162,1/136,0.4954162061866802,0.9245665503993458,0,0,1.4705882352941175,1.032878013420434,AKT2,KEGG_2016
Tight junction_Homo sapiens_hsa04530,1/139,0.502998845735877,0.9327763405102024,0,0,1.4388489208633093,0.9887300771866454,AKT2,KEGG_2016
