Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Phospholipase D signaling pathway_Homo sapiens_hsa04072,1/144,0.6159508808405377,1.0,0,0,1.052188552188552,0.5098780066531596,EGFR,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,1/148,0.6260626435675622,1.0,0,0,1.0237510237510241,0.4794275627476677,SLC8A1,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,1/158,0.650200803228951,1.0,0,0,0.9589566551591868,0.4128059414617925,EGFR,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,1/167,0.6705995078951341,1.0,0,0,0.9072763563781528,0.362532370511698,SLC8A1,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,1/168,0.6727918482196763,1.0,0,0,0.9018759018759018,0.3574308140315953,MAPT,KEGG_2016
Purine metabolism_Homo sapiens_hsa00230,1/176,0.6898171339891336,1.0,0,0,0.8608815426997245,0.3196700582987617,PDE4B,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,1/199,0.7340210120631236,1.0,0,0,0.7613826709304097,0.23543294045101526,PDE4B,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,1/211,0.7545405873797797,1.0,0,0,0.7180812868016658,0.20224487180608616,EGFR,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,1/214,0.7594200281434631,1.0,0,0,0.7080147267063155,0.19484583537990036,EGFR,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.8208526253488398,1.0,0,0,0.5872680291284942,0.1159335752391,NFKB2,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,1/265,0.8290722198448987,1.0,0,0,0.5717552887364208,0.10717439154942401,EGFR,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,1/341,0.8974623504417285,1.0,0,0,0.4443259575224385,0.048069007761552526,EGFR,KEGG_2016
Olfactory transduction_Homo sapiens_hsa04740,1/415,0.9377745431716872,1.0,0,0,0.3650967506389193,0.02345590286922464,SLC8A1,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,3/1239,0.9899393783835614,1.0,0,0,0.3668647736444347,0.003709579457177806,PANK2;PGAM1;GAD1,KEGG_2016
