Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Morphine addiction_Homo sapiens_hsa05032,2/91,0.12891889706243082,0.8993627818879103,0,0,3.2084703617550336,6.572781831332924,GABRB2;CACNA1A,KEGG_2016
Protein export_Homo sapiens_hsa03060,1/23,0.14630301126698295,0.996901913982,0,0,6.3471913678197405,12.19978031320236,SEC62,KEGG_2016
Mismatch repair_Homo sapiens_hsa03430,1/23,0.14630301126698295,0.9742450523005909,0,0,6.3471913678197405,12.19978031320236,PMS2,KEGG_2016
Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964,1/23,0.14630301126698295,0.9525951622494668,0,0,6.3471913678197405,12.19978031320236,ATP1A1,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,2/101,0.15232903573877726,0.9702697276404726,0,0,2.890800028908,5.439654228328271,GABRB2;CACNA1A,KEGG_2016
Glucagon signaling pathway_Homo sapiens_hsa04922,2/101,0.15232903573877726,0.9496256908821646,0,0,2.890800028908,5.439654228328271,GYS1;CAMK2A,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,3/199,0.15637574772925547,0.9545436267639971,0,0,2.200784946630965,4.083542226236083,MAP2K2;CAMK2A;ATP1A1,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,3/202,0.1613017974964615,0.9645189115604742,0,0,2.168100021681,3.9556511167961967,NCOR2;HDAC4;IKBKB,KEGG_2016
Toll-like receptor signaling pathway_Homo sapiens_hsa04620,2/106,0.16432877560455972,0.96296662504272,0,0,2.754441536978377,4.974207763806695,IKBKB;MAP2K2,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,2/109,0.17160769676349288,0.9859030421902629,0,0,2.6786312194468627,4.721206026920324,IKBKB;GYS1,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,3/211,0.17635431959269676,0.9936887623203876,0,0,2.0756218217040847,3.601743788363201,MAP2K2;CRK;VEGFA,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,2/111,0.17648994338504492,0.9756896870154372,0,0,2.6303675938712434,4.5623499236417615,CAMK2A;CACNA1A,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,2/112,0.17893937908653246,0.970911816154704,0,0,2.6068821689259645,4.485683511006626,GABRB2;CACNA1A,KEGG_2016
Thyroid cancer_Homo sapiens_hsa05216,1/29,0.18083778280711155,0.9633721884087942,0,0,5.033979360684621,8.608884355164314,MAP2K2,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,3/214,0.18145740541946487,0.9494110676411288,0,0,2.0465243195306635,3.4928733209023615,PIKFYVE;MAP2K2;CRK,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,2/114,0.18385393624535465,0.9450737424541912,0,0,2.5611473940325262,4.337594215321738,DLG4;CACNA1A,KEGG_2016
Thyroid hormone signaling pathway_Homo sapiens_hsa04919,2/118,0.19374067719359084,0.9787244554779676,0,0,2.4743288383026103,4.0609544219148175,MAP2K2;ATP1A1,KEGG_2016
Vascular smooth muscle contraction_Homo sapiens_hsa04270,2/120,0.1987100171305795,0.98681415286881,0,0,2.4330900243309,3.931651380426936,ARHGEF11;MAP2K2,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,2/123,0.2061926235919524,1.0,0,0,2.3737463652008786,3.7480137228984987,SLK;CAMK2A,KEGG_2016
Prion diseases_Homo sapiens_hsa05020,1/35,0.21398529954966375,1.0,0,0,4.1710114702815435,6.431065526644276,MAP2K2,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,2/127,0.2162158840540672,1.0,0,0,2.2989827001551815,3.5208412143583137,SEMA6A;NCK1,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,2/129,0.22124455392819686,1.0,0,0,2.263339557517116,3.414217417327792,CAMK2A;CACNA1A,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,2/133,0.23132985654839086,1.0,0,0,2.1952691948850225,3.2136779245620017,IKBKB;MAP2K2,KEGG_2016
Spliceosome_Homo sapiens_hsa03040,2/134,0.2338561467322346,1.0,0,0,2.178886588953045,3.166029219348282,TRA2B;ACIN1,KEGG_2016
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960,1/39,0.2353403621082968,1.0,0,0,3.7432154220475375,5.415393835999682,ATP1A1,KEGG_2016
Apoptosis_Homo sapiens_hsa04210,2/140,0.24904469015360106,1.0,0,0,2.0855057351407718,2.8991093224051205,IKBKB;MAP2K2,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,3/258,0.2600020339221899,1.0,0,0,1.6975046681378374,2.28665052659914,IKBKB;FZD3;TRRAP,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,2/146,0.2642651447075489,1.0,0,0,1.999800019998,2.6613385538053347,IKBKB;MAP2K2,KEGG_2016
Carbohydrate digestion and absorption_Homo sapiens_hsa04973,1/45,0.2662976604286021,1.0,0,0,3.2441200324412005,4.292426834302061,ATP1A1,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,2/148,0.2693409628138483,1.0,0,0,1.9727756954034328,2.5878421429300094,CAMK2A;ATP1A1,KEGG_2016
Drug metabolism - other enzymes_Homo sapiens_hsa00983,1/46,0.27133484756185794,1.0,0,0,3.1735956839098702,4.139643354390575,TPMT,KEGG_2016
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961,1/47,0.2763377029023164,1.0,0,0,3.1060723714862557,3.994817828748953,ATP1A1,KEGG_2016
Cocaine addiction_Homo sapiens_hsa05030,1/49,0.28624134560631603,1.0,0,0,2.9792939073439597,3.7268582102203514,DLG4,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,2/158,0.2946952211675288,1.0,0,0,1.847916474175367,2.2578094895922427,MAP2K2;CAMK2A,KEGG_2016
Mineral absorption_Homo sapiens_hsa04978,1/51,0.2960104282608464,1.0,0,0,2.862458852154,3.4846446104699944,ATP1A1,KEGG_2016
Endometrial cancer_Homo sapiens_hsa05213,1/52,0.300845077626674,1.0,0,0,2.807411566535654,3.3721500252750705,MAP2K2,KEGG_2016
Fanconi anemia pathway_Homo sapiens_hsa03460,1/53,0.3056467657251325,1.0,0,0,2.754441536978377,3.264908977254564,PMS2,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,1/55,0.3151521487915624,1.0,0,0,2.6542800265428,3.064896469097712,BCL2L13,KEGG_2016
Basal cell carcinoma_Homo sapiens_hsa05217,1/55,0.3151521487915624,1.0,0,0,2.6542800265428,3.064896469097712,FZD3,KEGG_2016
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130,1/55,0.3151521487915624,1.0,0,0,2.6542800265428,3.064896469097712,NCK1,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,2/167,0.3174145044032609,1.0,0,0,1.7483281611958563,2.0062883419399853,MAP2K2;ATP1A1,KEGG_2016
Non-small cell lung cancer_Homo sapiens_hsa05223,1/56,0.31985628540782685,1.0,0,0,2.6068821689259645,2.9715419503862197,MAP2K2,KEGG_2016
Starch and sucrose metabolism_Homo sapiens_hsa00500,1/56,0.31985628540782685,1.0,0,0,2.6068821689259645,2.9715419503862197,GYS1,KEGG_2016
NOD-like receptor signaling pathway_Homo sapiens_hsa04621,1/57,0.32452834409284537,1.0,0,0,2.5611473940325262,2.8822702002284233,IKBKB,KEGG_2016
Viral myocarditis_Homo sapiens_hsa05416,1/59,0.3337770947455803,1.0,0,0,2.4743288383026103,2.715036223690527,ABL2,KEGG_2016
Glycerolipid metabolism_Homo sapiens_hsa00561,1/59,0.3337770947455803,1.0,0,0,2.4743288383026103,2.715036223690527,LPIN1,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,2/180,0.349919610652162,1.0,0,0,1.6220600162206005,1.7032470960762671,CAMK2A;CACNA1A,KEGG_2016
Synaptic vesicle cycle_Homo sapiens_hsa04721,1/63,0.35189911774784177,1.0,0,0,2.317228594600857,2.4201384353334823,CACNA1A,KEGG_2016
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623,1/64,0.3563526297723749,1.0,0,0,2.281021897810219,2.35363710154152,IKBKB,KEGG_2016
Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970,1/66,0.36516871627508624,1.0,0,0,2.2119000221190004,2.2282587830742484,IARS,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,2/187,0.3672140269831589,1.0,0,0,1.561341192084,1.5641678771539766,IKBKB;CRK,KEGG_2016
Amphetamine addiction_Homo sapiens_hsa05031,1/67,0.3695317008446938,1.0,0,0,2.178886588953045,2.1691224498913537,CAMK2A,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,1/67,0.3695317008446938,1.0,0,0,2.178886588953045,2.1691224498913537,MAP2K2,KEGG_2016
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120,1/68,0.37386491738573735,1.0,0,0,2.1468441391154998,2.1121956424874555,IKBKB,KEGG_2016
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,1/68,0.37386491738573735,1.0,0,0,2.1468441391154998,2.1121956424874555,MAP2K2,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,1/70,0.3824428514210951,1.0,0,0,2.0855057351407718,2.004538154176153,IKBKB,KEGG_2016
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622,1/70,0.3824428514210951,1.0,0,0,2.0855057351407718,2.004538154176153,IKBKB,KEGG_2016
Inositol phosphate metabolism_Homo sapiens_hsa00562,1/71,0.3866879681857055,1.0,0,0,2.056132414927521,1.9536078851275769,PIKFYVE,KEGG_2016
Thyroid hormone synthesis_Homo sapiens_hsa04918,1/71,0.3866879681857055,1.0,0,0,2.056132414927521,1.9536078851275769,ATP1A1,KEGG_2016
Bile secretion_Homo sapiens_hsa04976,1/71,0.3866879681857055,1.0,0,0,2.056132414927521,1.9536078851275769,ATP1A1,KEGG_2016
Melanoma_Homo sapiens_hsa05218,1/71,0.3866879681857055,1.0,0,0,2.056132414927521,1.9536078851275769,MAP2K2,KEGG_2016
Prolactin signaling pathway_Homo sapiens_hsa04917,1/72,0.3909041152642434,1.0,0,0,2.0275750202757497,1.9044869800763509,MAP2K2,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,1/74,0.3992502841799943,1.0,0,0,1.9727756954034328,1.8113371081134084,FER,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,1/74,0.3992502841799943,1.0,0,0,1.9727756954034328,1.8113371081134084,GJA1,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,2/202,0.4036483994104989,1.0,0,0,1.445400014454,1.3112829058892124,CRK;VEGFA,KEGG_2016
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,1/78,0.4156035334242373,1.0,0,0,1.8716077110237688,1.6433155863933364,CRK,KEGG_2016
Cardiac muscle contraction_Homo sapiens_hsa04260,1/78,0.4156035334242373,1.0,0,0,1.8716077110237688,1.6433155863933364,ATP1A1,KEGG_2016
Aldosterone synthesis and secretion_Homo sapiens_hsa04925,1/81,0.4275777550187648,1.0,0,0,1.8022889069117776,1.5312591223920249,CAMK2A,KEGG_2016
Taste transduction_Homo sapiens_hsa04742,1/83,0.4354249321110215,1.0,0,0,1.758860258552458,1.462374231428349,CACNA1A,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,1/86,0.4469958985068556,1.0,0,0,1.6975046681378374,1.3668407061798336,IKBKB,KEGG_2016
Ribosome biogenesis in eukaryotes_Homo sapiens_hsa03008,1/89,0.4583314130780541,1.0,0,0,1.6402854096612811,1.2796895714036474,NOP56,KEGG_2016
Salivary secretion_Homo sapiens_hsa04970,1/89,0.4583314130780541,1.0,0,0,1.6402854096612811,1.2796895714036474,ATP1A1,KEGG_2016
Rheumatoid arthritis_Homo sapiens_hsa05323,1/90,0.4620584201871795,1.0,0,0,1.6220600162206005,1.2523340555928686,VEGFA,KEGG_2016
Protein digestion and absorption_Homo sapiens_hsa04974,1/90,0.4620584201871795,1.0,0,0,1.6220600162206005,1.2523340555928686,ATP1A1,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,1/93,0.4730873814760886,1.0,0,0,1.5697354995683228,1.174908042857299,CRK,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,1/93,0.4730873814760886,1.0,0,0,1.5697354995683228,1.174908042857299,IKBKB,KEGG_2016
Circadian entrainment_Homo sapiens_hsa04713,1/95,0.4803150174866205,1.0,0,0,1.536688436419516,1.1268737670557099,CAMK2A,KEGG_2016
Glycerophospholipid metabolism_Homo sapiens_hsa00564,1/95,0.4803150174866205,1.0,0,0,1.536688436419516,1.1268737670557099,LPIN1,KEGG_2016
Pancreatic secretion_Homo sapiens_hsa04972,1/96,0.4838918415063328,1.0,0,0,1.5206812652068125,1.1038532013386757,ATP1A1,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,1/98,0.4909723362006207,1.0,0,0,1.4896469536719796,1.0596864211606372,PIKFYVE,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,1/98,0.4909723362006207,1.0,0,0,1.4896469536719796,1.0596864211606372,CAMK2A,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,1/99,0.4944763372236363,1.0,0,0,1.4746000147460003,1.0384958799501591,MAP2K2,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,1/101,0.5014126645233709,1.0,0,0,1.445400014454,0.9977969722533698,VEGFA,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,1/101,0.5014126645233709,1.0,0,0,1.445400014454,0.9977969722533698,MAP2K2,KEGG_2016
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142,1/104,0.5116403887089291,1.0,0,0,1.403705783267827,0.9406699417741716,IKBKB,KEGG_2016
TNF signaling pathway_Homo sapiens_hsa04668,1/110,0.5314751312339429,1.0,0,0,1.3271400132714,0.8388837054691745,IKBKB,KEGG_2016
Toxoplasmosis_Homo sapiens_hsa05145,1/118,0.5566826634363009,1.0,0,0,1.2371644191513052,0.7246813385381907,IKBKB,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,1/118,0.5566826634363009,1.0,0,0,1.2371644191513052,0.7246813385381907,THY1,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.5627712434419151,1.0,0,0,1.21654501216545,0.699369891199889,MAP2K2,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,1/124,0.5747004682453368,1.0,0,0,1.1773016246762418,0.6521147853825785,GYS1,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.5975981191383021,1.0,0,0,1.1059500110595002,0.569383756389532,IKBKB,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,1/133,0.6003728767370318,1.0,0,0,1.0976345974425112,0.5600179524336371,IKBKB,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,1/135,0.6058655369380359,1.0,0,0,1.0813733441470668,0.5418731589879225,MAP2K2,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,1/142,0.6245062421156171,1.0,0,0,1.0280662074637608,0.4840073548732045,NRCAM,KEGG_2016
Phospholipase D signaling pathway_Homo sapiens_hsa04072,1/144,0.6296695317398413,1.0,0,0,1.0137875101378748,0.4689377027741365,MAP2K2,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,1/151,0.6471921911685143,1.0,0,0,0.9667907381447286,0.42066223122953794,IKBKB,KEGG_2016
Phagosome_Homo sapiens_hsa04145,1/154,0.6544475763026085,1.0,0,0,0.9479571523367144,0.4018995110080215,PIKFYVE,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,1/169,0.6885615794114822,1.0,0,0,0.863818943549432,0.3223344921646113,SEC62,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,1/178,0.7074024406282962,1.0,0,0,0.8201427048306404,0.2838969507731931,CAMK2A,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.7094247225336847,1.0,0,0,0.8155609020103576,0.27998278133119464,HDAC4,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,1/180,0.7114331287253473,1.0,0,0,0.8110300081103001,0.2761345111114579,ZEB1,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,1/185,0.7212703093537602,1.0,0,0,0.789110278161373,0.2578349205025565,IKBKB,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,1/193,0.7363218612463921,1.0,0,0,0.7564010438334405,0.2315252406262849,DLG4,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,1/205,0.7573992422313119,1.0,0,0,0.7121239095602635,0.19787414206994772,HDAC4,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,1/259,0.8333517398551947,1.0,0,0,0.5636501986866951,0.10275313204162748,DNAJC6,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,1/265,0.8401723418429714,1.0,0,0,0.5508883073956755,0.09593622879953163,VEGFA,KEGG_2016
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080,1/277,0.8529931219343131,1.0,0,0,0.5270231099633719,0.0837986744873135,GABRB2,KEGG_2016
Olfactory transduction_Homo sapiens_hsa04740,1/415,0.9440078386928592,1.0,0,0,0.35177205171049164,0.020269390263318726,CAMK2A,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,1/1239,0.9998450319544534,1.0,0,0,0.11782518277631478,1.8260553228685503e-05,LPIN1,KEGG_2016
