Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Selenocompound metabolism_Homo sapiens_hsa00450,1/17,0.08171463267155568,0.5320530527281291,0,0,11.764705882352938,29.464966949248122,TXNRD1,KEGG_2016
Pancreatic secretion_Homo sapiens_hsa04972,2/96,0.08343538007458758,0.5314470948229165,0,0,4.166666666666666,10.348678491900447,ATP1A2;ATP1B2,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,3/205,0.08354137607608705,0.5208004934105002,0,0,2.9268292682926833,7.265599750204216,CDK6;CDKN2A;CDK2,KEGG_2016
Other glycan degradation_Homo sapiens_hsa00511,1/18,0.08630995715059278,0.5268503634400766,0,0,11.111111111111109,27.22011454677836,MAN2C1,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,4/341,0.09176670409875907,0.548727434712988,0,0,2.3460410557184748,5.603532545681306,CDK6;PHLPP1;CDK2;PTK2,KEGG_2016
One carbon pool by folate_Homo sapiens_hsa00670,1/20,0.09543241646248146,0.5592339604701414,0,0,10.0,23.493369630410037,MTHFD2,KEGG_2016
Pyrimidine metabolism_Homo sapiens_hsa00240,2/105,0.09711249980836767,0.5579208322323868,0,0,3.8095238095238098,8.883372116872001,TXNRD1;UCKL1,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,2/113,0.10976205232938706,0.6184669487021233,0,0,3.5398230088495573,7.821028024223438,PRPS2;HKDC1,KEGG_2016
Histidine metabolism_Homo sapiens_hsa00340,1/24,0.11340768358102404,0.6269519111177366,0,0,8.333333333333332,18.139717779478577,ALDH3A1,KEGG_2016
Fatty acid elongation_Homo sapiens_hsa00062,1/25,0.11784596404042172,0.6394234715526586,0,0,8.0,17.1070151741399,ACAA2,KEGG_2016
Glycosphingolipid biosynthesis - lacto and neolacto series_Homo sapiens_hsa00601,1/26,0.12226224762866918,0.6513243373672739,0,0,7.6923076923076925,16.16605361956738,B4GALT4,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,2/123,0.1261397529272332,0.6599812072799879,0,0,3.252032520325204,6.7328937771290125,PPP1CC;CDK2,KEGG_2016
Dorso-ventral axis formation_Homo sapiens_hsa04320,1/27,0.12665664230282664,0.6510595823636527,0,0,7.4074074074074066,15.305744131674476,NOTCH1,KEGG_2016
Pentose phosphate pathway_Homo sapiens_hsa00030,1/29,0.13538019382269004,0.6839033929318652,0,0,6.896551724137932,13.790815229027743,PRPS2,KEGG_2016
Galactose metabolism_Homo sapiens_hsa00052,1/30,0.13970956391884184,0.6938119021732315,0,0,6.666666666666666,13.121263697704284,HKDC1,KEGG_2016
beta-Alanine metabolism_Homo sapiens_hsa00410,1/31,0.14401747150131122,0.7032853191647365,0,0,6.451612903225807,12.502068754166405,ALDH3A1,KEGG_2016
Measles_Homo sapiens_hsa05162,2/136,0.14822032377707736,0.7119435224046503,0,0,2.9411764705882346,5.614868935369087,CDK6;CDK2,KEGG_2016
Base excision repair_Homo sapiens_hsa03410,1/33,0.15256931999718407,0.721013076760886,0,0,6.0606060606060606,11.394765023369613,UNG,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,2/139,0.1534237633251,0.7135422643532429,0,0,2.8776978417266186,5.394392780408058,PPP1CC;HKDC1,KEGG_2016
Tight junction_Homo sapiens_hsa04530,2/139,0.1534237633251,0.7023931664727234,0,0,2.8776978417266186,5.394392780408058,TJP1;SHROOM2,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,2/142,0.1586628248567463,0.7152031951234872,0,0,2.8169014084507036,5.185842047323104,LRRC4C;LRRC4B,KEGG_2016
Tyrosine metabolism_Homo sapiens_hsa00350,1/35,0.16103657577419495,0.7149047985127139,0,0,5.7142857142857135,10.434992920440827,ALDH3A1,KEGG_2016
Prion diseases_Homo sapiens_hsa05020,1/35,0.16103657577419495,0.7042345776393898,0,0,5.7142857142857135,10.434992920440827,NOTCH1,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,2/146,0.16569987458193694,0.7139715184192282,0,0,2.7397260273972597,4.924868798488481,CDK6;CDK2,KEGG_2016
Primary immunodeficiency_Homo sapiens_hsa05340,1/37,0.16942006718012562,0.7194214446924174,0,0,5.405405405405406,9.596616451074237,UNG,KEGG_2016
Bladder cancer_Homo sapiens_hsa05219,1/41,0.1859390303366049,0.7782876555517891,0,0,4.878048780487805,8.206519282411302,CDKN2A,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,3/297,0.18609103047749584,0.767953125773328,0,0,2.0202020202020203,3.397008714792301,NOTCH1;CDK6;CDKN2A,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,2/158,0.18711815886392236,0.7614669520434617,0,0,2.531645569620253,4.243075939463502,PPP1CC;CACNG7,KEGG_2016
Cysteine and methionine metabolism_Homo sapiens_hsa00270,1/45,0.2021326772791744,0.8112996499013437,0,0,4.4444444444444455,7.105915462123887,GCLM,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,2/168,0.20524959092647024,0.8126774343439971,0,0,2.380952380952381,3.7703060088134985,LRP1;HSD17B10,KEGG_2016
Drug metabolism - other enzymes_Homo sapiens_hsa00983,1/46,0.20613100438312365,0.8052851237900697,0,0,4.3478260869565215,6.866275516137417,UCKL1,KEGG_2016
Type II diabetes mellitus_Homo sapiens_hsa04930,1/48,0.2140682440880332,0.8252894147078123,0,0,4.166666666666666,6.422751738290367,HKDC1,KEGG_2016
Notch signaling pathway_Homo sapiens_hsa04330,1/48,0.2140682440880332,0.8145713703609575,0,0,4.166666666666666,6.422751738290367,NOTCH1,KEGG_2016
Amino sugar and nucleotide sugar metabolism_Homo sapiens_hsa00520,1/48,0.2140682440880332,0.8041281476640222,0,0,4.166666666666666,6.422751738290367,HKDC1,KEGG_2016
Malaria_Homo sapiens_hsa05144,1/49,0.21800735103248006,0.8085589095255273,0,0,4.081632653061224,6.217251005833013,LRP1,KEGG_2016
Purine metabolism_Homo sapiens_hsa00230,2/176,0.21989152327234612,0.8053527039849678,0,0,2.272727272727273,3.4423202960602914,PRPS2;PDE4B,KEGG_2016
Arginine and proline metabolism_Homo sapiens_hsa00330,1/50,0.22192691156038516,0.8027726553974426,0,0,4.0,6.021628714090017,CKB,KEGG_2016
Vibrio cholerae infection_Homo sapiens_hsa05110,1/51,0.22582702165646545,0.8069185042115168,0,0,3.92156862745098,5.835239073221996,TJP1,KEGG_2016
Transcriptional misregulation in cancer_Homo sapiens_hsa05202,2/180,0.2272471444291937,0.8022097990090815,0,0,2.2222222222222223,3.292704692825829,ARNT2;PTK2,KEGG_2016
Glutathione metabolism_Homo sapiens_hsa00480,1/52,0.22970777681698884,0.8012426024687824,0,0,3.8461538461538463,5.657489667122652,GCLM,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,2/185,0.23646671334586214,0.8151146707098542,0,0,2.1621621621621623,3.1177250333143527,PPP1CC;CDK2,KEGG_2016
Starch and sucrose metabolism_Homo sapiens_hsa00500,1/56,0.2450391435680433,0.8348426635515893,0,0,3.571428571428571,5.022633255477647,HKDC1,KEGG_2016
VEGF signaling pathway_Homo sapiens_hsa04370,1/61,0.26377914130867525,0.8883596368211707,0,0,3.278688524590164,4.369321678429927,PTK2,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,2/203,0.2697872573969225,0.8982689365602078,0,0,1.9704433497536944,2.581520327359808,PPP1CC;PTK2,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,1/65,0.2784389392137884,0.916658530220674,0,0,3.0769230769230766,3.9340199767287736,DIAPH1,KEGG_2016
Long-term potentiation_Homo sapiens_hsa04720,1/66,0.28205850257636833,0.9182571250541768,0,0,3.0303030303030303,3.835275071562012,PPP1CC,KEGG_2016
Renal cell carcinoma_Homo sapiens_hsa05211,1/66,0.28205850257636833,0.9081663874162188,0,0,3.0303030303030303,3.835275071562012,ARNT2,KEGG_2016
Amphetamine addiction_Homo sapiens_hsa05031,1/67,0.2856600898087259,0.9097652860212684,0,0,2.985074626865672,3.740157230320684,PPP1CC,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,1/67,0.2856600898087259,0.899982863590932,0,0,2.985074626865672,3.740157230320684,HKDC1,KEGG_2016
Drug metabolism - cytochrome P450_Homo sapiens_hsa00982,1/69,0.2928096888806698,0.9126940302344284,0,0,2.898550724637681,3.5600939333420603,ALDH3A1,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,1/70,0.29635787620352466,0.9140300813435024,0,0,2.8571428571428568,3.4748214678048983,ACSBG1,KEGG_2016
Inositol phosphate metabolism_Homo sapiens_hsa00562,1/71,0.2998884383134025,0.9152845044356972,0,0,2.8169014084507036,3.3925204106372973,PIKFYVE,KEGG_2016
Metabolism of xenobiotics by cytochrome P450_Homo sapiens_hsa00980,1/73,0.30689703311188365,0.9270188732142464,0,0,2.7397260273972597,3.2362821498158847,ALDH3A1,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,1/74,0.31037523789289684,0.9279586194144772,0,0,2.702702702702702,3.16208991536443,CACNG7,KEGG_2016
Biosynthesis of amino acids_Homo sapiens_hsa01230,1/74,0.31037523789289684,0.9185853000264522,0,0,2.702702702702702,3.16208991536443,PRPS2,KEGG_2016
Chemical carcinogenesis_Homo sapiens_hsa05204,1/82,0.3375858460637784,0.9891265289668706,0,0,2.4390243902439024,2.6486230300140305,ALDH3A1,KEGG_2016
Hypertrophic cardiomyopathy (HCM)_Homo sapiens_hsa05410,1/83,0.3409115467213686,0.9889810216768417,0,0,2.409638554216868,2.5930897087373093,CACNG7,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,1/86,0.3507897886854045,1.0,0,0,2.3255813953488373,2.436204947809941,TJP1,KEGG_2016
ErbB signaling pathway_Homo sapiens_hsa04012,1/87,0.3540498524990138,1.0,0,0,2.2988505747126435,2.38693689539092,PTK2,KEGG_2016
Gap junction_Homo sapiens_hsa04540,1/88,0.3572937084833981,1.0,0,0,2.272727272727273,2.3390843695603416,TJP1,KEGG_2016
Prostate cancer_Homo sapiens_hsa05215,1/89,0.3605214364245345,1.0,0,0,2.2471910112359548,2.292592946042321,CDK2,KEGG_2016
Dilated cardiomyopathy_Homo sapiens_hsa05414,1/90,0.3637331156781473,1.0,0,0,2.2222222222222223,2.247410842118708,CACNG7,KEGG_2016
mRNA surveillance pathway_Homo sapiens_hsa03015,1/91,0.3669288252624232,1.0,0,0,2.1978021978021984,2.2034887612095706,PPP1CC,KEGG_2016
Morphine addiction_Homo sapiens_hsa05032,1/91,0.3669288252624232,0.9954643129804628,0,0,2.1978021978021984,2.2034887612095706,PDE4B,KEGG_2016
Glycerophospholipid metabolism_Homo sapiens_hsa00564,1/95,0.37955353321698265,1.0,0,0,2.1052631578947367,2.0394939570515533,ETNK2,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,1/98,0.38885819639751296,1.0,0,0,2.040816326530612,1.927633745928022,PIKFYVE,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,1/98,0.38885819639751296,1.0,0,0,2.040816326530612,1.927633745928022,PPP1CC,KEGG_2016
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914,1/98,0.38885819639751296,1.0,0,0,2.040816326530612,1.927633745928022,CDK2,KEGG_2016
Amoebiasis_Homo sapiens_hsa05146,1/100,0.394984420817951,1.0,0,0,2.0,1.8578179116520863,PTK2,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,1/101,0.3980246944821334,1.0,0,0,1.98019801980198,1.8242400577920368,DIAPH1,KEGG_2016
HIF-1 signaling pathway_Homo sapiens_hsa04066,1/103,0.4040599390731852,1.0,0,0,1.9417475728155336,1.7595962096763211,HKDC1,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,1/109,0.4218085691393649,1.0,0,0,1.834862385321101,1.583859991739637,PPP1CC,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,1/118,0.4474548000683968,1.0,0,0,1.6949152542372878,1.3630165284785922,PTK2,KEGG_2016
Vascular smooth muscle contraction_Homo sapiens_hsa04270,1/120,0.452999195235667,1.0,0,0,1.6666666666666663,1.3197748833706455,PPP1CC,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,1/122,0.4584885070164567,1.0,0,0,1.639344262295082,1.2783935312871473,PPP1CC,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,1/129,0.4772750912018036,1.0,0,0,1.550387596899225,1.1467631677718593,PPP1CC,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,1/133,0.487719053875974,1.0,0,0,1.5037593984962403,1.079722929599623,CDK2,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,1/153,0.5369192861105836,1.0,0,0,1.30718954248366,0.8129509816531687,PPP1CC,KEGG_2016
Phagosome_Homo sapiens_hsa04145,1/154,0.5392525329667543,1.0,0,0,1.2987012987012987,0.8020406448322535,PIKFYVE,KEGG_2016
RNA transport_Homo sapiens_hsa03013,1/172,0.5793152949258957,1.0,0,0,1.162790697674419,0.634777207908383,FMR1,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.5939462924164232,1.0,0,0,1.11731843575419,0.5820853413572139,PPP1CC,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,1/187,0.6100513714486274,1.0,0,0,1.06951871657754,0.5285691014664728,PTK2,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,1/202,0.6385626197623779,1.0,0,0,0.99009900990099,0.44409458918865535,CDK2,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,1/227,0.6815654540395655,1.0,0,0,0.8810572687224669,0.3377647474703856,RASA3,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,1/255,0.7237368596186848,1.0,0,0,0.7843137254901961,0.2535901225310027,CACNG7,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.7279132906738268,1.0,0,0,0.7751937984496123,0.2461808868964579,CDKN2A,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,1/259,0.7292914958406512,1.0,0,0,0.7722007722007722,0.2437697063898056,EPN2,KEGG_2016
