Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
TGF-beta signaling pathway_Homo sapiens_hsa04350,2/84,0.06625043590600445,1.0,0,0,4.761904761904762,12.925301116305606,ROCK1;TGFB3,KEGG_2016
Hematopoietic cell lineage_Homo sapiens_hsa04640,2/88,0.07183435427290809,1.0,0,0,4.545454545454546,11.969965661779787,CSF1;ITGA1,KEGG_2016
Rheumatoid arthritis_Homo sapiens_hsa05323,2/90,0.07468194968548275,1.0,0,0,4.4444444444444455,11.531186015343367,CSF1;TGFB3,KEGG_2016
Dilated cardiomyopathy_Homo sapiens_hsa05414,2/90,0.07468194968548275,0.9946277844475658,0,0,4.4444444444444455,11.531186015343367,TGFB3;ITGA1,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,3/203,0.0816743571184012,1.0,0,0,2.955665024630542,7.403985791356767,ROCK1;MMP2;CASP3,KEGG_2016
Primary bile acid biosynthesis_Homo sapiens_hsa00120,1/17,0.08171463267155568,0.9975994738652422,0,0,11.764705882352938,29.464966949248122,AKR1D1,KEGG_2016
Selenocompound metabolism_Homo sapiens_hsa00450,1/17,0.08171463267155568,0.9576954949106324,0,0,11.764705882352938,29.464966949248122,TXNRD1,KEGG_2016
Regulation of actin cytoskeleton_Homo sapiens_hsa04810,3/214,0.0921674450838924,1.0,0,0,2.803738317757009,6.6845279466364635,ROCK1;ITGA1;SSH3,KEGG_2016
TNF signaling pathway_Homo sapiens_hsa04668,2/110,0.1049679891078204,1.0,0,0,3.636363636363636,8.196726694346895,CSF1;CASP3,KEGG_2016
Mismatch repair_Homo sapiens_hsa03430,1/23,0.10894729783603284,1.0,0,0,8.695652173913043,19.277313215401712,MSH3,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,2/113,0.10976205232938706,1.0,0,0,3.5398230088495573,7.821028024223438,TKTL2;TKT,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,2/118,0.11787779078342896,1.0,0,0,3.3898305084745757,7.2478198729541505,ROCK1;MMP2,KEGG_2016
Dorso-ventral axis formation_Homo sapiens_hsa04320,1/27,0.12665664230282664,1.0,0,0,7.4074074074074066,15.305744131674476,NOTCH3,KEGG_2016
Galactose metabolism_Homo sapiens_hsa00052,1/30,0.13970956391884184,1.0,0,0,6.666666666666666,13.121263697704284,AKR1B10,KEGG_2016
Fructose and mannose metabolism_Homo sapiens_hsa00051,1/32,0.14830402193397793,1.0,0,0,6.25,11.928068187186934,AKR1B10,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,2/142,0.1586628248567463,1.0,0,0,2.8169014084507036,5.185842047323104,CASP3;UBA1,KEGG_2016
Prion diseases_Homo sapiens_hsa05020,1/35,0.16103657577419495,1.0,0,0,5.7142857142857135,10.434992920440827,LAMC1,KEGG_2016
Pentose and glucuronate interconversions_Homo sapiens_hsa00040,1/36,0.16523874056701404,1.0,0,0,5.5555555555555545,10.002021879574963,AKR1B10,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,2/146,0.16569987458193694,1.0,0,0,2.7397260273972597,4.924868798488481,TGFB3;CASP3,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,2/153,0.17814268838725866,1.0,0,0,2.6143790849673203,4.5102494893143685,PARD6B;TGFB3,KEGG_2016
Bladder cancer_Homo sapiens_hsa05219,1/41,0.1859390303366049,1.0,0,0,4.878048780487805,8.206519282411302,MMP2,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,3/297,0.18609103047749584,1.0,0,0,2.0202020202020203,3.397008714792301,NOTCH3;ROCK1;CASP3,KEGG_2016
Porphyrin and chlorophyll metabolism_Homo sapiens_hsa00860,1/42,0.1900176905858975,1.0,0,0,4.761904761904762,7.907800489567308,COX15,KEGG_2016
Cysteine and methionine metabolism_Homo sapiens_hsa00270,1/45,0.2021326772791744,1.0,0,0,4.4444444444444455,7.105915462123887,MTAP,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,2/168,0.20524959092647024,1.0,0,0,2.380952380952381,3.7703060088134985,CASP3;HSD17B10,KEGG_2016
Drug metabolism - other enzymes_Homo sapiens_hsa00983,1/46,0.20613100438312365,1.0,0,0,4.3478260869565215,6.866275516137417,UCKL1,KEGG_2016
Protein processing in endoplasmic reticulum_Homo sapiens_hsa04141,2/169,0.20707400097368486,1.0,0,0,2.366863905325444,3.7270510224273017,RRBP1;SEC24C,KEGG_2016
Sphingolipid metabolism_Homo sapiens_hsa00600,1/47,0.2101094941683413,1.0,0,0,4.25531914893617,6.6388360993413205,KDSR,KEGG_2016
"Valine, leucine and isoleucine degradation_Homo sapiens_hsa00280",1/48,0.2140682440880332,1.0,0,0,4.166666666666666,6.422751738290367,HSD17B10,KEGG_2016
Notch signaling pathway_Homo sapiens_hsa04330,1/48,0.2140682440880332,1.0,0,0,4.166666666666666,6.422751738290367,NOTCH3,KEGG_2016
Malaria_Homo sapiens_hsa05144,1/49,0.21800735103248006,1.0,0,0,4.081632653061224,6.217251005833013,TGFB3,KEGG_2016
Ovarian steroidogenesis_Homo sapiens_hsa04913,1/50,0.22192691156038516,1.0,0,0,4.0,6.021628714090017,HSD17B7,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,2/178,0.2235668416141477,1.0,0,0,2.2471910112359548,3.3663929034056164,TGFB3;CASP3,KEGG_2016
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014,1/51,0.22582702165646545,1.0,0,0,3.92156862745098,5.835239073221996,CASP3,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,1/55,0.2412348616553018,1.0,0,0,3.636363636363636,5.170851964898946,CASP3,KEGG_2016
Pathogenic Escherichia coli infection_Homo sapiens_hsa05130,1/55,0.2412348616553018,1.0,0,0,3.636363636363636,5.170851964898946,ROCK1,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,2/193,0.2512596651458569,1.0,0,0,2.0725388601036268,2.86273233597206,CASP3;TFAM,KEGG_2016
Glycerolipid metabolism_Homo sapiens_hsa00561,1/59,0.25633905564263204,1.0,0,0,3.3898305084745757,4.614421270136939,AKR1B10,KEGG_2016
Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321,1/65,0.2784389392137884,1.0,0,0,3.0769230769230766,3.9340199767287736,TGFB3,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,1/65,0.2784389392137884,1.0,0,0,3.0769230769230766,3.9340199767287736,ROCK1,KEGG_2016
Aminoacyl-tRNA biosynthesis_Homo sapiens_hsa00970,1/66,0.28205850257636833,1.0,0,0,3.0303030303030303,3.835275071562012,CARS2,KEGG_2016
Renal cell carcinoma_Homo sapiens_hsa05211,1/66,0.28205850257636833,1.0,0,0,3.0303030303030303,3.835275071562012,TGFB3,KEGG_2016
Pancreatic cancer_Homo sapiens_hsa05212,1/66,0.28205850257636833,1.0,0,0,3.0303030303030303,3.835275071562012,TGFB3,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,2/211,0.28460851177954416,1.0,0,0,1.895734597156398,2.3822572244635496,PARD6B;CSF1,KEGG_2016
Central carbon metabolism in cancer_Homo sapiens_hsa05230,1/67,0.2856600898087259,1.0,0,0,2.985074626865672,3.740157230320684,SLC1A5,KEGG_2016
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120,1/68,0.2892437892552286,1.0,0,0,2.9411764705882346,3.648486426561504,CASP3,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,1/69,0.2928096888806698,1.0,0,0,2.898550724637681,3.5600939333420603,CASP3,KEGG_2016
Leishmaniasis_Homo sapiens_hsa05140,1/73,0.30689703311188365,1.0,0,0,2.7397260273972597,3.2362821498158847,TGFB3,KEGG_2016
Chronic myeloid leukemia_Homo sapiens_hsa05220,1/73,0.30689703311188365,1.0,0,0,2.7397260273972597,3.2362821498158847,TGFB3,KEGG_2016
Arrhythmogenic right ventricular cardiomyopathy (ARVC)_Homo sapiens_hsa05412,1/74,0.31037523789289684,1.0,0,0,2.702702702702702,3.16208991536443,ITGA1,KEGG_2016
Pertussis_Homo sapiens_hsa05133,1/75,0.3138361616484455,1.0,0,0,2.666666666666667,3.0903578864990875,CASP3,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,1/86,0.3507897886854045,1.0,0,0,2.3255813953488373,2.436204947809941,ROCK1,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,2/255,0.3651558854492669,1.0,0,0,1.568627450980392,1.5802838167077071,TGFB3;CASP3,KEGG_2016
GnRH signaling pathway_Homo sapiens_hsa04912,1/91,0.3669288252624232,1.0,0,0,2.1978021978021984,2.2034887612095706,MMP2,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,2/259,0.3723359235966808,1.0,0,0,1.5444015444015444,1.5258051146956872,PARD6B;TGFB3,KEGG_2016
Glycerophospholipid metabolism_Homo sapiens_hsa00564,1/95,0.37955353321698265,1.0,0,0,2.1052631578947367,2.0394939570515533,GPCPD1,KEGG_2016
Cytokine-cytokine receptor interaction_Homo sapiens_hsa04060,2/265,0.3830459538380301,1.0,0,0,1.5094339622641508,1.448453302773855,CSF1;TGFB3,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,1/99,0.3919289465238685,1.0,0,0,2.0202020202020203,1.8922721504822848,MMP2,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,1/101,0.3980246944821334,1.0,0,0,1.98019801980198,1.8242400577920368,GPCPD1,KEGG_2016
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142,1/104,0.4070550586365517,1.0,0,0,1.9230769230769231,1.7284746605455037,TGFB3,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,1/112,0.43048561638067023,1.0,0,0,1.7857142857142856,1.5050738698206074,CASP3,KEGG_2016
Thyroid hormone signaling pathway_Homo sapiens_hsa04919,1/118,0.4474548000683968,1.0,0,0,1.6949152542372878,1.3630165284785922,NOTCH3,KEGG_2016
Vascular smooth muscle contraction_Homo sapiens_hsa04270,1/120,0.452999195235667,1.0,0,0,1.6666666666666663,1.3197748833706455,ROCK1,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.452999195235667,1.0,0,0,1.6666666666666663,1.3197748833706455,ROCK1,KEGG_2016
Platelet activation_Homo sapiens_hsa04611,1/122,0.4584885070164567,1.0,0,0,1.639344262295082,1.2783935312871473,ROCK1,KEGG_2016
Cell cycle_Homo sapiens_hsa04110,1/124,0.4639232772068564,1.0,0,0,1.6129032258064515,1.2387678891534395,TGFB3,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,1/127,0.471974339207137,1.0,0,0,1.574803149606299,1.1824104897024332,ROCK1,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.4851275940329752,1.0,0,0,1.5151515151515151,1.0959747608543848,CSF1,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,1/133,0.487719053875974,1.0,0,0,1.5037593984962403,1.079722929599623,TGFB3,KEGG_2016
Oxidative phosphorylation_Homo sapiens_hsa00190,1/133,0.487719053875974,1.0,0,0,1.5037593984962403,1.079722929599623,COX15,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,1/135,0.4928632963661163,1.0,0,0,1.4814814814814814,1.0481828632732753,CASP3,KEGG_2016
Ubiquitin mediated proteolysis_Homo sapiens_hsa04120,1/137,0.4979563925252978,1.0,0,0,1.45985401459854,1.0178726583967683,UBA1,KEGG_2016
Tight junction_Homo sapiens_hsa04530,1/139,0.502998845735877,1.0,0,0,1.4388489208633093,0.9887300771866454,PARD6B,KEGG_2016
Apoptosis_Homo sapiens_hsa04210,1/140,0.5055012372413341,1.0,0,0,1.4285714285714286,0.974578275664418,CASP3,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,1/151,0.5322176434695001,1.0,0,0,1.324503311258278,0.8353679060064223,CASP3,KEGG_2016
Oxytocin signaling pathway_Homo sapiens_hsa04921,1/158,0.5484697017864213,1.0,0,0,1.2658227848101264,0.7602825811437153,ROCK1,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,1/167,0.5685462179076766,1.0,0,0,1.1976047904191618,0.6762546959346263,ROCK1,KEGG_2016
RNA transport_Homo sapiens_hsa03013,1/172,0.5793152949258957,1.0,0,0,1.162790697674419,0.634777207908383,EIF4G1,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,1/185,0.606085393723219,1.0,0,0,1.0810810810810811,0.5413344747086978,CASP3,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,1/187,0.6100513714486274,1.0,0,0,1.06951871657754,0.5285691014664728,ROCK1,KEGG_2016
cAMP signaling pathway_Homo sapiens_hsa04024,1/199,0.6330305302852147,1.0,0,0,1.0050251256281406,0.459534298394731,ROCK1,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,1/205,0.6440121337651465,1.0,0,0,0.975609756097561,0.4293050846878537,CASP3,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,1/227,0.6815654540395655,1.0,0,0,0.8810572687224669,0.3377647474703856,CSF1,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.7279132906738268,1.0,0,0,0.7751937984496123,0.2461808868964579,TGFB3,KEGG_2016
