Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Fc epsilon RI signaling pathway_Homo sapiens_hsa04664,2/68,0.07920615196997925,0.5157200561600871,0,0,4.2936882782309995,10.887510978058328,MAP2K2;RAF1,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,2/69,0.0812166640320031,0.5173148382908024,0,0,4.231460911879826,10.623653150537052,CASP9;TSC2,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,3/148,0.08153544356529273,0.5082954247793781,0,0,2.9591635431051486,7.417786929081791,CAMK2D;CAMK2A;ATP1B1,KEGG_2016
Inositol phosphate metabolism_Homo sapiens_hsa00562,2/71,0.08528462653774974,0.5205915744908474,0,0,4.112264829855043,10.123413463102382,ITPKB;TPI1,KEGG_2016
Melanoma_Homo sapiens_hsa05218,2/71,0.08528462653774974,0.5099672566440954,0,0,4.112264829855043,10.123413463102382,MAP2K2;RAF1,KEGG_2016
Chronic myeloid leukemia_Homo sapiens_hsa05220,2/73,0.08941314869819021,0.5239610513713946,0,0,3.999600039996,9.65698442338362,MAP2K2;RAF1,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,2/73,0.08941314869819021,0.5136873052660732,0,0,3.999600039996,9.65698442338362,MAP2K2;RAF1,KEGG_2016
Aldosterone synthesis and secretion_Homo sapiens_hsa04925,2/81,0.10648596701875793,0.6000074680095399,0,0,3.604577813823556,8.073324565545727,CAMK2D;CAMK2A,KEGG_2016
ECM-receptor interaction_Homo sapiens_hsa04512,2/82,0.10867826700902472,0.6008062685593254,0,0,3.5606195478013176,7.902308849436692,SV2B;CD44,KEGG_2016
Influenza A_Homo sapiens_hsa05164,3/175,0.11887033652199802,0.6449816407582486,0,0,2.5026068821689256,5.329856906740263,CASP9;MAP2K2;RAF1,KEGG_2016
Gap junction_Homo sapiens_hsa04540,2/88,0.12207540086239185,0.6503289536851057,0,0,3.3178500331785004,6.9778247687497865,MAP2K2;RAF1,KEGG_2016
Calcium signaling pathway_Homo sapiens_hsa04020,3/180,0.12638189132351296,0.6612481099605232,0,0,2.4330900243309,5.032717937660324,ITPKB;CAMK2D;CAMK2A,KEGG_2016
Protein digestion and absorption_Homo sapiens_hsa04974,2/90,0.12662766012967586,0.6509106038244741,0,0,3.2441200324412005,6.703988024978725,SLC7A8;ATP1B1,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,5/397,0.1373864594148033,0.6940384932506443,0,0,1.838607071282796,3.649556808739127,CASP9;APC2;MAP2K2;STAT3;RAF1,KEGG_2016
Circadian entrainment_Homo sapiens_hsa04713,2/95,0.1381789655953808,0.6862107952448573,0,0,3.073376872839032,6.082844661915972,CAMK2D;CAMK2A,KEGG_2016
Inflammatory mediator regulation of TRP channels_Homo sapiens_hsa04750,2/98,0.14521737323047415,0.7091448392754821,0,0,2.9792939073439597,5.748617707139447,CAMK2D;CAMK2A,KEGG_2016
Proximal tubule bicarbonate reclamation_Homo sapiens_hsa04964,1/23,0.14630301126698295,0.7027341360856721,0,0,6.3471913678197405,12.19978031320236,ATP1B1,KEGG_2016
Estrogen signaling pathway_Homo sapiens_hsa04915,2/99,0.1475800815835904,0.6974349016772902,0,0,2.9492000294920007,5.642953106371188,MAP2K2;RAF1,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,2/104,0.15950809433469024,0.741839232381972,0,0,2.807411566535654,5.153454828368913,MAP2K2;RAF1,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,3/205,0.1662747562682992,0.7612266185408073,0,0,2.1363717286807904,3.8328937881024965,RASA2;STAT3;SCRIB,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,2/109,0.17160769676349288,0.773554694641591,0,0,2.6786312194468627,4.721206026920324,STAT3;PYGL,KEGG_2016
Cholinergic synapse_Homo sapiens_hsa04725,2/111,0.17648994338504492,0.7835083850275479,0,0,2.6303675938712434,4.5623499236417615,CAMK2D;CAMK2A,KEGG_2016
Thyroid cancer_Homo sapiens_hsa05216,1/29,0.18083778280711155,0.7908279158579654,0,0,5.033979360684621,8.608884355164314,MAP2K2,KEGG_2016
Toxoplasmosis_Homo sapiens_hsa05145,2/118,0.19374067719359084,0.8347943884959135,0,0,2.4743288383026103,4.0609544219148175,CASP9;STAT3,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,2/118,0.19374067719359084,0.822695919097422,0,0,2.4743288383026103,4.0609544219148175,CTNND1;THY1,KEGG_2016
Fructose and mannose metabolism_Homo sapiens_hsa00051,1/32,0.19758143745515006,0.8270194453479851,0,0,4.562043795620438,7.397830465717653,TPI1,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,2/120,0.1987100171305795,0.8200286622430958,0,0,2.4330900243309,3.931651380426936,MAP2K2;RAF1,KEGG_2016
Base excision repair_Homo sapiens_hsa03410,1/33,0.20308680529440165,0.8264504715452734,0,0,4.423800044238001,7.052075996694255,PARP4,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,2/123,0.2061926235919524,0.8275950508553704,0,0,2.3737463652008786,3.7480137228984987,CAMK2D;CAMK2A,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,4/341,0.2063104538236207,0.8168778779773089,0,0,1.7124387268018066,2.70286737122276,CASP9;MAP2K2;TSC2;RAF1,KEGG_2016
Prion diseases_Homo sapiens_hsa05020,1/35,0.21398529954966375,0.8359692369073531,0,0,4.1710114702815435,6.431065526644276,MAP2K2,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,2/129,0.22124455392819686,0.8529559776442328,0,0,2.263339557517116,3.414217417327792,CAMK2D;CAMK2A,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,2/133,0.23132985654839086,0.8802551684243963,0,0,2.1952691948850225,3.2136779245620017,STAT3;RAF1,KEGG_2016
Spliceosome_Homo sapiens_hsa03040,2/134,0.2338561467322346,0.8784596281095478,0,0,2.178886588953045,3.166029219348282,XAB2;PRPF38B,KEGG_2016
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960,1/39,0.2353403621082968,0.8728446341484932,0,0,3.7432154220475375,5.415393835999682,ATP1B1,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,2/135,0.2363841350375341,0.8657568945749686,0,0,2.162746688294133,3.1193232903434343,MAP2K2;RAF1,KEGG_2016
Proteasome_Homo sapiens_hsa03050,1/44,0.2612259075978302,0.9449282830390648,0,0,3.3178500331785004,4.453781352610618,PSMF1,KEGG_2016
Carbohydrate digestion and absorption_Homo sapiens_hsa04973,1/45,0.2662976604286021,0.9515270061656148,0,0,3.2441200324412005,4.292426834302061,ATP1B1,KEGG_2016
Endocrine and other factor-regulated calcium reabsorption_Homo sapiens_hsa04961,1/47,0.2763377029023164,0.9755053849443218,0,0,3.1060723714862557,3.994817828748953,ATP1B1,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,2/153,0.2820265450999854,0.9837354489797112,0,0,1.908305901436,2.4154459823746746,APC2;SCRIB,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,2/158,0.2946952211675288,1.0,0,0,1.847916474175367,2.2578094895922427,STAT3;RAF1,KEGG_2016
Amyotrophic lateral sclerosis (ALS)_Homo sapiens_hsa05014,1/51,0.2960104282608464,1.0,0,0,2.862458852154,3.4846446104699944,CASP9,KEGG_2016
Mineral absorption_Homo sapiens_hsa04978,1/51,0.2960104282608464,0.9969086836830804,0,0,2.862458852154,3.4846446104699944,ATP1B1,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,1/55,0.3151521487915624,1.0,0,0,2.6542800265428,3.064896469097712,CASP9,KEGG_2016
Basal cell carcinoma_Homo sapiens_hsa05217,1/55,0.3151521487915624,1.0,0,0,2.6542800265428,3.064896469097712,APC2,KEGG_2016
Starch and sucrose metabolism_Homo sapiens_hsa00500,1/56,0.31985628540782685,1.0,0,0,2.6068821689259645,2.9715419503862197,PYGL,KEGG_2016
Alzheimer's disease_Homo sapiens_hsa05010,2/168,0.3199297403396701,1.0,0,0,1.7379214459506431,1.9806288994335015,CASP9;MAPT,KEGG_2016
RNA transport_Homo sapiens_hsa03013,2/172,0.3299681819901897,1.0,0,0,1.6975046681378374,1.882123658770484,NUP50;EIF4EBP3,KEGG_2016
Viral myocarditis_Homo sapiens_hsa05416,1/59,0.3337770947455803,1.0,0,0,2.4743288383026103,2.715036223690527,CASP9,KEGG_2016
mTOR signaling pathway_Homo sapiens_hsa04150,1/60,0.33835421663245324,1.0,0,0,2.4330900243309,2.636647090127497,TSC2,KEGG_2016
Synaptic vesicle cycle_Homo sapiens_hsa04721,1/63,0.35189911774784177,1.0,0,0,2.317228594600857,2.4201384353334823,UNC13B,KEGG_2016
Inflammatory bowel disease (IBD)_Homo sapiens_hsa05321,1/65,0.3607757607501965,1.0,0,0,2.2459292532285238,2.289721897825256,STAT3,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,1/65,0.3607757607501965,1.0,0,0,2.2459292532285238,2.289721897825256,CD44,KEGG_2016
Chemokine signaling pathway_Homo sapiens_hsa04062,2/187,0.3672140269831589,1.0,0,0,1.561341192084,1.5641678771539766,STAT3;RAF1,KEGG_2016
Glycolysis / Gluconeogenesis_Homo sapiens_hsa00010,1/67,0.3695317008446938,1.0,0,0,2.178886588953045,2.1691224498913537,TPI1,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,1/70,0.3824428514210951,1.0,0,0,2.0855057351407718,2.004538154176153,STAT3,KEGG_2016
Thyroid hormone synthesis_Homo sapiens_hsa04918,1/71,0.3866879681857055,1.0,0,0,2.056132414927521,1.9536078851275769,ATP1B1,KEGG_2016
Bile secretion_Homo sapiens_hsa04976,1/71,0.3866879681857055,1.0,0,0,2.056132414927521,1.9536078851275769,ATP1B1,KEGG_2016
Adherens junction_Homo sapiens_hsa04520,1/74,0.3992502841799943,1.0,0,0,1.9727756954034328,1.8113371081134084,CTNND1,KEGG_2016
Biosynthesis of amino acids_Homo sapiens_hsa01230,1/74,0.3992502841799943,1.0,0,0,1.9727756954034328,1.8113371081134084,TPI1,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,2/202,0.4036483994104989,1.0,0,0,1.445400014454,1.3112829058892124,STAT3;CD44,KEGG_2016
RNA degradation_Homo sapiens_hsa03018,1/77,0.4115571287975575,1.0,0,0,1.8959143046734288,1.6832068212860782,EDC4,KEGG_2016
Bacterial invasion of epithelial cells_Homo sapiens_hsa05100,1/78,0.4156035334242373,1.0,0,0,1.8716077110237688,1.6433155863933364,SEPT9,KEGG_2016
Cardiac muscle contraction_Homo sapiens_hsa04260,1/78,0.4156035334242373,1.0,0,0,1.8716077110237688,1.6433155863933364,ATP1B1,KEGG_2016
Peroxisome_Homo sapiens_hsa04146,1/83,0.4354249321110215,1.0,0,0,1.758860258552458,1.462374231428349,PEX14,KEGG_2016
Small cell lung cancer_Homo sapiens_hsa05222,1/86,0.4469958985068556,1.0,0,0,1.6975046681378374,1.3668407061798336,CASP9,KEGG_2016
Salmonella infection_Homo sapiens_hsa05132,1/86,0.4469958985068556,1.0,0,0,1.6975046681378374,1.3668407061798336,FLNA,KEGG_2016
Hematopoietic cell lineage_Homo sapiens_hsa04640,1/88,0.4545787739505501,1.0,0,0,1.6589250165892502,1.3078700404107018,CD44,KEGG_2016
Salivary secretion_Homo sapiens_hsa04970,1/89,0.4583314130780541,1.0,0,0,1.6402854096612811,1.2796895714036474,ATP1B1,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,1/93,0.4730873814760886,1.0,0,0,1.5697354995683228,1.174908042857299,RAF1,KEGG_2016
Longevity regulating pathway - mammal_Homo sapiens_hsa04211,1/94,0.4767135867876924,1.0,0,0,1.5530361857431276,1.1505504199724346,TSC2,KEGG_2016
Glycerophospholipid metabolism_Homo sapiens_hsa00564,1/95,0.4803150174866205,1.0,0,0,1.536688436419516,1.1268737670557099,PTDSS2,KEGG_2016
Pancreatic secretion_Homo sapiens_hsa04972,1/96,0.4838918415063328,1.0,0,0,1.5206812652068125,1.1038532013386757,ATP1B1,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,1/98,0.4909723362006207,1.0,0,0,1.4896469536719796,1.0596864211606372,ITPKB,KEGG_2016
Progesterone-mediated oocyte maturation_Homo sapiens_hsa04914,1/98,0.4909723362006207,1.0,0,0,1.4896469536719796,1.0596864211606372,RAF1,KEGG_2016
AGE-RAGE signaling pathway in diabetic complications_Homo sapiens_hsa04933,1/101,0.5014126645233709,1.0,0,0,1.445400014454,0.9977969722533698,STAT3,KEGG_2016
Toll-like receptor signaling pathway_Homo sapiens_hsa04620,1/106,0.5183428842553988,1.0,0,0,1.3772207684891886,0.9049969935139368,MAP2K2,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,2/258,0.5296540964072561,1.0,0,0,1.131669778758558,0.719211377572308,APC2;NFATC4,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,1/112,0.5379073369162519,1.0,0,0,1.3034410844629822,0.808223370529012,RAF1,KEGG_2016
Carbon metabolism_Homo sapiens_hsa01200,1/113,0.5410904890151278,1.0,0,0,1.2919062076093275,0.7934484227344634,TPI1,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,1/124,0.5747004682453368,1.0,0,0,1.1773016246762418,0.6521147853825785,TSC2,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,1/127,0.5834348315231391,1.0,0,0,1.1494913500775903,0.6193718247848512,NFATC4,KEGG_2016
Measles_Homo sapiens_hsa05162,1/136,0.6085836967767819,1.0,0,0,1.0734220695577499,0.5330837590750788,STAT3,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,1/142,0.6245062421156171,1.0,0,0,1.0280662074637608,0.4840073548732045,NFASC,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,1/142,0.6245062421156171,1.0,0,0,1.0280662074637608,0.4840073548732045,CASP9,KEGG_2016
Phagosome_Homo sapiens_hsa04145,1/154,0.6544475763026085,1.0,0,0,0.9479571523367144,0.4018995110080215,MRC2,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.7094247225336847,1.0,0,0,0.8155609020103576,0.27998278133119464,RAF1,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,1/193,0.7363218612463921,1.0,0,0,0.7564010438334405,0.2315252406262849,CASP9,KEGG_2016
Olfactory transduction_Homo sapiens_hsa04740,2/415,0.7803319030717462,1.0,0,0,0.7035441034209833,0.17450421813133962,CAMK2D;CAMK2A,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,4/1239,0.9735068581584678,1.0,0,0,0.4713007311052591,0.012654617556087272,ITPKB;PTDSS2;TPI1;PYGL,KEGG_2016
