Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
Malaria_Homo sapiens_hsa05144,1/49,0.21800735103248006,1.0,0,0,4.081632653061224,6.217251005833013,MYD88,KEGG_2016
Influenza A_Homo sapiens_hsa05164,2/175,0.21805587925872275,1.0,0,0,2.2857142857142856,3.481151822089814,MYD88;JAK1,KEGG_2016
Vibrio cholerae infection_Homo sapiens_hsa05110,1/51,0.22582702165646545,1.0,0,0,3.92156862745098,5.835239073221996,ATP6V1G1,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,2/185,0.23646671334586214,1.0,0,0,2.1621621621621623,3.1177250333143527,MYD88;JAK1,KEGG_2016
Legionellosis_Homo sapiens_hsa05134,1/55,0.2412348616553018,1.0,0,0,3.636363636363636,5.170851964898946,MYD88,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,3/341,0.24320687843438285,1.0,0,0,1.7595307917888563,2.4877000227342565,EFNA1;PPP2R5A;JAK1,KEGG_2016
Staphylococcus aureus infection_Homo sapiens_hsa05150,1/56,0.2450391435680433,1.0,0,0,3.571428571428571,5.022633255477647,MASP1,KEGG_2016
NOD-like receptor signaling pathway_Homo sapiens_hsa04621,1/57,0.24882454141300064,1.0,0,0,3.5087719298245608,4.880727311795977,RIPK2,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,2/202,0.2679339282131197,1.0,0,0,1.98019801980198,2.607950228484383,POLR1D;JAK1,KEGG_2016
Synaptic vesicle cycle_Homo sapiens_hsa04721,1/63,0.2711455282609312,1.0,0,0,3.1746031746031744,4.143173325666519,ATP6V1G1,KEGG_2016
Cytosolic DNA-sensing pathway_Homo sapiens_hsa04623,1/64,0.2748013108427819,1.0,0,0,3.125,4.036584213984625,POLR1D,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,1/64,0.2748013108427819,1.0,0,0,3.125,4.036584213984625,CRYAB,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,1/65,0.2784389392137884,1.0,0,0,3.0769230769230766,3.9340199767287736,RIPK2,KEGG_2016
Pancreatic cancer_Homo sapiens_hsa05212,1/66,0.28205850257636833,1.0,0,0,3.0303030303030303,3.835275071562012,JAK1,KEGG_2016
Epithelial cell signaling in Helicobacter pylori infection_Homo sapiens_hsa05120,1/68,0.2892437892552286,1.0,0,0,2.9411764705882346,3.648486426561504,ATP6V1G1,KEGG_2016
Pertussis_Homo sapiens_hsa05133,1/75,0.3138361616484455,1.0,0,0,2.666666666666667,3.0903578864990875,MYD88,KEGG_2016
RNA degradation_Homo sapiens_hsa03018,1/77,0.3207065055587057,1.0,0,0,2.5974025974025974,2.9538412649151784,NUDT16,KEGG_2016
Complement and coagulation cascades_Homo sapiens_hsa04610,1/79,0.32750873980152984,1.0,0,0,2.531645569620253,2.8259254122684085,MASP1,KEGG_2016
Rheumatoid arthritis_Homo sapiens_hsa05323,1/90,0.3637331156781473,1.0,0,0,2.2222222222222223,2.247410842118708,ATP6V1G1,KEGG_2016
mRNA surveillance pathway_Homo sapiens_hsa03015,1/91,0.3669288252624232,1.0,0,0,2.1978021978021984,2.2034887612095706,PPP2R5A,KEGG_2016
Morphine addiction_Homo sapiens_hsa05032,1/91,0.3669288252624232,1.0,0,0,2.1978021978021984,2.2034887612095706,PDE8B,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,1/93,0.3732726494349856,1.0,0,0,2.1505376344086025,2.1192390596332333,MYD88,KEGG_2016
Melanogenesis_Homo sapiens_hsa04916,1/100,0.394984420817951,1.0,0,0,2.0,1.8578179116520863,EDNRB,KEGG_2016
Chagas disease (American trypanosomiasis)_Homo sapiens_hsa05142,1/104,0.4070550586365517,1.0,0,0,1.9230769230769231,1.7284746605455037,MYD88,KEGG_2016
Pyrimidine metabolism_Homo sapiens_hsa00240,1/105,0.4100352748474053,1.0,0,0,1.9047619047619049,1.698118260517148,POLR1D,KEGG_2016
Toll-like receptor signaling pathway_Homo sapiens_hsa04620,1/106,0.41300066113378575,1.0,0,0,1.8867924528301885,1.6685020475739387,MYD88,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,1/109,0.4218085691393649,1.0,0,0,1.834862385321101,1.583859991739637,SLC27A3,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,7/1239,0.4260012680590394,1.0,0,0,1.1299435028248588,0.964195430568119,CYP27A1;PRPS2;ATP6V1G1;CPS1;ADK;POLR1D;ALG1,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,1/112,0.43048561638067023,1.0,0,0,1.7857142857142856,1.5050738698206074,KCND2,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,1/114,0.4361985658337181,1.0,0,0,1.7543859649122806,1.4555398475158332,GRIK2,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,1/118,0.4474548000683968,1.0,0,0,1.6949152542372878,1.3630165284785922,MSN,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.452999195235667,1.0,0,0,1.6666666666666663,1.3197748833706455,PPP2R5A,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,1/120,0.452999195235667,1.0,0,0,1.6666666666666663,1.3197748833706455,RIPK2,KEGG_2016
Oocyte meiosis_Homo sapiens_hsa04114,1/123,0.4612126761903753,1.0,0,0,1.6260162601626018,1.2583674889918048,PPP2R5A,KEGG_2016
AMPK signaling pathway_Homo sapiens_hsa04152,1/124,0.4639232772068564,1.0,0,0,1.6129032258064515,1.2387678891534395,PPP2R5A,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,1/129,0.4772750912018036,1.0,0,0,1.550387596899225,1.1467631677718593,PPP2R5A,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.4851275940329752,1.0,0,0,1.5151515151515151,1.0959747608543848,JAK1,KEGG_2016
Hepatitis C_Homo sapiens_hsa05160,1/133,0.487719053875974,1.0,0,0,1.5037593984962403,1.079722929599623,JAK1,KEGG_2016
Oxidative phosphorylation_Homo sapiens_hsa00190,1/133,0.487719053875974,1.0,0,0,1.5037593984962403,1.079722929599623,ATP6V1G1,KEGG_2016
Systemic lupus erythematosus_Homo sapiens_hsa05322,1/135,0.4928632963661163,1.0,0,0,1.4814814814814814,1.0481828632732753,H2AFY2,KEGG_2016
Cell adhesion molecules (CAMs)_Homo sapiens_hsa04514,1/142,0.5104686592356167,1.0,0,0,1.4084507042253518,0.9470789233136104,ALCAM,KEGG_2016
Signaling pathways regulating pluripotency of stem cells_Homo sapiens_hsa04550,1/142,0.5104686592356167,1.0,0,0,1.4084507042253518,0.9470789233136104,JAK1,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,1/142,0.5104686592356167,1.0,0,0,1.4084507042253518,0.9470789233136104,PPIF,KEGG_2016
Adrenergic signaling in cardiomyocytes_Homo sapiens_hsa04261,1/148,0.5250764322021929,1.0,0,0,1.351351351351351,0.8705560024864436,PPP2R5A,KEGG_2016
Hippo signaling pathway_Homo sapiens_hsa04390,1/153,0.5369192861105836,1.0,0,0,1.30718954248366,0.8129509816531687,WWTR1,KEGG_2016
Phagosome_Homo sapiens_hsa04145,1/154,0.5392525329667543,1.0,0,0,1.2987012987012987,0.8020406448322535,ATP6V1G1,KEGG_2016
Jak-STAT signaling pathway_Homo sapiens_hsa04630,1/158,0.5484697017864213,1.0,0,0,1.2658227848101264,0.7602825811437153,JAK1,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,2/397,0.5932769567638886,1.0,0,0,1.0075566750629723,0.5260392398675698,EDNRB;JAK1,KEGG_2016
Alcoholism_Homo sapiens_hsa05034,1/179,0.5939462924164232,1.0,0,0,1.11731843575419,0.5820853413572139,H2AFY2,KEGG_2016
Huntington's disease_Homo sapiens_hsa05016,1/193,0.6217136526856437,1.0,0,0,1.0362694300518134,0.492513634923143,PPIF,KEGG_2016
Proteoglycans in cancer_Homo sapiens_hsa05205,1/203,0.6403882389034606,1.0,0,0,0.9852216748768472,0.439094249520484,MSN,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,1/205,0.6440121337651465,1.0,0,0,0.975609756097561,0.4293050846878537,JAK1,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,1/211,0.6546682985567409,1.0,0,0,0.9478672985781992,0.4015417877110549,EFNA1,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,1/227,0.6815654540395655,1.0,0,0,0.8810572687224669,0.3377647474703856,EFNA1,KEGG_2016
HTLV-I infection_Homo sapiens_hsa05166,1/258,0.7279132906738268,1.0,0,0,0.7751937984496123,0.2461808868964579,JAK1,KEGG_2016
