Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,Gene_set
"Alanine, aspartate and glutamate metabolism_Homo sapiens_hsa00250",1/35,0.21259791362915914,1.0,0,0,4.201680672268908,6.505683305546224,GAD1,KEGG_2016
Dopaminergic synapse_Homo sapiens_hsa04728,2/129,0.2188758263108322,1.0,0,0,2.279981760145919,3.4638639150013537,PRKCG;CAMK2A,KEGG_2016
Spliceosome_Homo sapiens_hsa03040,2/134,0.2313851767741849,1.0,0,0,2.1949078138718177,3.21262406751244,TRA2B;TRA2A,KEGG_2016
Aldosterone-regulated sodium reabsorption_Homo sapiens_hsa04960,1/39,0.233836115806122,1.0,0,0,3.770739064856712,5.479392039192421,PRKCG,KEGG_2016
Tight junction_Homo sapiens_hsa04530,2/139,0.24393990777001856,1.0,0,0,2.11595429538722,2.985258915894658,PRKCG;MYH14,KEGG_2016
Type I diabetes mellitus_Homo sapiens_hsa04940,1/43,0.2545055692567553,1.0,0,0,3.4199726402188784,4.6800019155277806,GAD1,KEGG_2016
Endocytosis_Homo sapiens_hsa04144,3/259,0.2583599879994415,1.0,0,0,1.7033840563252327,2.3053623057009647,USP8;RAB5A;ARFGAP1,KEGG_2016
Vasopressin-regulated water reabsorption_Homo sapiens_hsa04962,1/44,0.2595858464609567,1.0,0,0,3.3422459893048133,4.507579599615392,RAB5A,KEGG_2016
Proteasome_Homo sapiens_hsa03050,1/44,0.2595858464609567,1.0,0,0,3.3422459893048133,4.507579599615392,PSMD2,KEGG_2016
Mineral absorption_Homo sapiens_hsa04978,1/51,0.29419831435449895,1.0,0,0,2.883506343713956,3.5279734729574166,ATP2B1,KEGG_2016
Lysine degradation_Homo sapiens_hsa00310,1/52,0.2990100282046982,1.0,0,0,2.828054298642533,3.4142482098634828,SETD1A,KEGG_2016
cGMP-PKG signaling pathway_Homo sapiens_hsa04022,2/167,0.3143459591220836,1.0,0,0,1.7611835153222968,2.03814920560962,ATP2B2;ATP2B1,KEGG_2016
Non-small cell lung cancer_Homo sapiens_hsa05223,1/56,0.3179334266114567,1.0,0,0,2.6260504201680672,3.0092260199507006,PRKCG,KEGG_2016
Long-term depression_Homo sapiens_hsa04730,1/60,0.3363496376750035,1.0,0,0,2.4509803921568634,2.6705982150421472,PRKCG,KEGG_2016
VEGF signaling pathway_Homo sapiens_hsa04370,1/61,0.34087603185185106,1.0,0,0,2.410800385728062,2.594591154177506,PRKCG,KEGG_2016
Tuberculosis_Homo sapiens_hsa05152,2/178,0.3417141217825222,1.0,0,0,1.6523463317911435,1.7742577539663993,CAMK2A;RAB5A,KEGG_2016
Longevity regulating pathway - multiple species_Homo sapiens_hsa04213,1/64,0.3542721569926245,1.0,0,0,2.297794117647059,2.38439764743493,PRKAA1,KEGG_2016
Shigellosis_Homo sapiens_hsa05131,1/65,0.3586771949435649,1.0,0,0,2.2624434389140275,2.319756727211455,CD44,KEGG_2016
p53 signaling pathway_Homo sapiens_hsa04115,1/69,0.376001035651556,1.0,0,0,2.131287297527707,2.0847471892659843,STEAP3,KEGG_2016
Adipocytokine signaling pathway_Homo sapiens_hsa04920,1/70,0.3802589106870085,1.0,0,0,2.100840336134454,2.0313086436090546,PRKAA1,KEGG_2016
RIG-I-like receptor signaling pathway_Homo sapiens_hsa04622,1/70,0.3802589106870085,1.0,0,0,2.100840336134454,2.0313086436090546,CYLD,KEGG_2016
B cell receptor signaling pathway_Homo sapiens_hsa04662,1/73,0.3928602606176439,1.0,0,0,2.0145044319097503,1.8821541121891323,CARD11,KEGG_2016
Epstein-Barr virus infection_Homo sapiens_hsa05169,2/202,0.4001104937404012,1.0,0,0,1.45602795573675,1.3337427717950434,PSMD2;CD44,KEGG_2016
Cardiac muscle contraction_Homo sapiens_hsa04260,1/78,0.4132997410214104,1.0,0,0,1.885369532428356,1.6658789292539289,CACNB2,KEGG_2016
Rap1 signaling pathway_Homo sapiens_hsa04015,2/211,0.4214045901313125,1.0,0,0,1.3939224979091165,1.2045746934706996,PRKCG;PRKD1,KEGG_2016
ECM-receptor interaction_Homo sapiens_hsa04512,1/82,0.42915831431713775,1.0,0,0,1.793400286944046,1.5170900234703169,CD44,KEGG_2016
Hematopoietic cell lineage_Homo sapiens_hsa04640,1/88,0.4521517428179158,1.0,0,0,1.6711229946524069,1.3264328898569184,CD44,KEGG_2016
Gap junction_Homo sapiens_hsa04540,1/88,0.4521517428179158,1.0,0,0,1.6711229946524069,1.3264328898569184,PRKCG,KEGG_2016
Ras signaling pathway_Homo sapiens_hsa04014,2/227,0.4582841944760238,1.0,0,0,1.2956724540036282,1.010968871922143,PRKCG;RAB5A,KEGG_2016
Dilated cardiomyopathy_Homo sapiens_hsa05414,1/90,0.4596100213653268,1.0,0,0,1.6339869281045754,1.2702237397189338,CACNB2,KEGG_2016
mRNA surveillance pathway_Homo sapiens_hsa03015,1/91,0.4633012760172331,1.0,0,0,1.6160310277957342,1.2433382876069097,FIP1L1,KEGG_2016
GnRH signaling pathway_Homo sapiens_hsa04912,1/91,0.4633012760172331,1.0,0,0,1.6160310277957342,1.2433382876069097,CAMK2A,KEGG_2016
Fc gamma R-mediated phagocytosis_Homo sapiens_hsa04666,1/93,0.4706088641500861,1.0,0,0,1.5812776723592663,1.1918532052786697,PRKCG,KEGG_2016
NF-kappa B signaling pathway_Homo sapiens_hsa04064,1/93,0.4706088641500861,1.0,0,0,1.5812776723592663,1.1918532052786697,CARD11,KEGG_2016
Phosphatidylinositol signaling system_Homo sapiens_hsa04070,1/98,0.4884485783959112,1.0,0,0,1.5006002400960383,1.0752117006703883,PRKCG,KEGG_2016
Retrograde endocannabinoid signaling_Homo sapiens_hsa04723,1/101,0.498864609973362,1.0,0,0,1.45602795573675,1.0125517512288214,PRKCG,KEGG_2016
Choline metabolism in cancer_Homo sapiens_hsa05231,1/101,0.498864609973362,1.0,0,0,1.45602795573675,1.0125517512288214,PRKCG,KEGG_2016
T cell receptor signaling pathway_Homo sapiens_hsa04660,1/104,0.5090700812086542,1.0,0,0,1.4140271493212666,0.9547081275533856,CARD11,KEGG_2016
MAPK signaling pathway_Homo sapiens_hsa04010,2/255,0.5194392269888682,1.0,0,0,1.1534025374855823,0.7554849584146693,PRKCG;CACNB2,KEGG_2016
Insulin resistance_Homo sapiens_hsa04931,1/109,0.5256227267363289,1.0,0,0,1.3491635186184567,0.8677436226951609,PRKAA1,KEGG_2016
Serotonergic synapse_Homo sapiens_hsa04726,1/112,0.5352871342777427,1.0,0,0,1.3130252100840336,0.8205777002012553,PRKCG,KEGG_2016
Glutamatergic synapse_Homo sapiens_hsa04724,1/114,0.5416212322086741,1.0,0,0,1.2899896800825594,0.7910066504177242,PRKCG,KEGG_2016
Leukocyte transendothelial migration_Homo sapiens_hsa04670,1/118,0.554033453409829,1.0,0,0,1.2462612163509472,0.7359548963629975,PRKCG,KEGG_2016
Sphingolipid signaling pathway_Homo sapiens_hsa04071,1/120,0.5601138638173481,1.0,0,0,1.2254901960784317,0.7103127299951766,PRKCG,KEGG_2016
Neurotrophin signaling pathway_Homo sapiens_hsa04722,1/120,0.5601138638173481,1.0,0,0,1.2254901960784317,0.7103127299951766,CAMK2A,KEGG_2016
Neuroactive ligand-receptor interaction_Homo sapiens_hsa04080,2/277,0.5641922075494998,1.0,0,0,1.0617965597791463,0.6077301890141437,OXTR;CALCRL,KEGG_2016
Axon guidance_Homo sapiens_hsa04360,1/127,0.5807544029960098,1.0,0,0,1.157943492357573,0.6292581354697551,DPYSL2,KEGG_2016
Osteoclast differentiation_Homo sapiens_hsa04380,1/132,0.5949062034162907,1.0,0,0,1.1140819964349378,0.578600186252634,CYLD,KEGG_2016
FoxO signaling pathway_Homo sapiens_hsa04068,1/133,0.5976791339413245,1.0,0,0,1.1057054400707649,0.5691079548315994,PRKAA1,KEGG_2016
MicroRNAs in cancer_Homo sapiens_hsa05206,2/297,0.6022419379191215,1.0,0,0,0.9902951079421668,0.5021747120008571,PRKCG;CD44,KEGG_2016
Natural killer cell mediated cytotoxicity_Homo sapiens_hsa04650,1/135,0.6031685943545726,1.0,0,0,1.0893246187363836,0.5507173515314503,PRKCG,KEGG_2016
Ubiquitin mediated proteolysis_Homo sapiens_hsa04120,1/137,0.6085836967767819,1.0,0,0,1.0734220695577499,0.5330837590750788,UBA1,KEGG_2016
Insulin signaling pathway_Homo sapiens_hsa04910,1/139,0.6139254412749113,1.0,0,0,1.05797714769361,0.5161677839152627,PRKAA1,KEGG_2016
Parkinson's disease_Homo sapiens_hsa05012,1/142,0.6218026658944247,1.0,0,0,1.035625517812759,0.4920593351120512,UBA1,KEGG_2016
Hepatitis B_Homo sapiens_hsa05161,1/146,0.6320579766627075,1.0,0,0,1.0072522159548751,0.4621012830548904,PRKCG,KEGG_2016
Non-alcoholic fatty liver disease (NAFLD)_Homo sapiens_hsa04932,1/151,0.6444897217133698,1.0,0,0,0.9738994935722634,0.4278305457934558,PRKAA1,KEGG_2016
Phagosome_Homo sapiens_hsa04145,1/154,0.651747684501031,1.0,0,0,0.9549274255156608,0.4088023098891053,RAB5A,KEGG_2016
RNA transport_Homo sapiens_hsa03013,1/172,0.6923077261310401,1.0,0,0,0.8549931600547196,0.3144021300182727,TPR,KEGG_2016
Purine metabolism_Homo sapiens_hsa00230,1/176,0.7006636863279427,1.0,0,0,0.8355614973262033,0.2972320101922801,PDE4B,KEGG_2016
Herpes simplex infection_Homo sapiens_hsa05168,1/185,0.7186500173104119,1.0,0,0,0.7949125596184421,0.2626238496800428,SP100,KEGG_2016
Focal adhesion_Homo sapiens_hsa04510,1/202,0.7497473442635874,1.0,0,0,0.7280139778683751,0.20968186045566134,PRKCG,KEGG_2016
Viral carcinogenesis_Homo sapiens_hsa05203,1/205,0.7548694671363039,1.0,0,0,0.7173601147776184,0.20172915056722676,SP100,KEGG_2016
Pathways in cancer_Homo sapiens_hsa05200,2/397,0.7553966073527559,1.0,0,0,0.7408504963698326,0.20781772107492555,PRKCG;TPR,KEGG_2016
PI3K-Akt signaling pathway_Homo sapiens_hsa04151,1/341,0.9043230895189251,1.0,0,0,0.43125754700707264,0.04337096020863365,PRKAA1,KEGG_2016
Olfactory transduction_Homo sapiens_hsa04740,1/415,0.9428131308775493,1.0,0,0,0.35435861091424525,0.020867179477230862,CAMK2A,KEGG_2016
Metabolic pathways_Homo sapiens_hsa01100,2/1239,0.9983694236103334,1.0,0,0,0.23738308882875184,0.00038738717804484416,GAD1;TRAK2,KEGG_2016
